pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
70,35,717.0,3846.8371691600487,5.365184336345954,10000.0,0,0.005226123160793116,0.00023583498645370464,0.018725651724002815,0.2790889864780618,0.012594220480529812,0.007231978822576111,0.0052385661221262085,8.367288072751004e-05,0.00037042256286495573,0.021714285714285717,0.0015719831952136934,0.055183267661929054,0.0042257462131354406
71,34,639.0,2908.27764482494,4.551295218818373,10000.0,0,0.005233737153092305,0.00023570123260823183,0.014156927340282023,0.3696944278438348,0.016649180075790117,0.006613302091984973,0.005240187178867148,0.00026408469558635657,0.0003705371888863764,0.021029411764705883,0.0016200637632509515,0.06522559194048405,0.004949218626184513
72,33,602.0,2758.0427596007585,4.581466378074349,10000.0,0,0.00560267038321557,0.0003150440553625566,0.013425613272700152,0.41731206384501823,0.023465896787238167,0.006599846973863883,0.005616713434891033,-1.3526356638766286e-05,0.0003971616157793035,0.020151515151515156,0.001826253591839708,0.0559932745881519,0.0052408000580575695
73,32,552.0,2387.042045192569,4.324351531145958,10000.0,0,0.005131827345876944,0.00025016371551285016,0.011619654283050245,0.44165060516153337,0.02152935960218434,0.006286860109076881,0.005138668243712255,0.0002485360045310834,0.0003633587161396902,0.02625,0.00187238091784432,0.07986823048131926,0.005650268397808046
74,31,542.0,2270.793325728789,4.189655582525441,10000.0,0,0.005457319341552849,0.00023787148339742765,0.011053778229992518,0.4937062448697727,0.021519473111194187,0.006227830009746416,0.005454869715298251,-0.0004189377076167658,0.00038571753661765254,0.0264516129032258,0.0019371042009886286,0.07566482630729046,0.005728026326949277
75,30,530.0,2128.1316255285637,4.015342689676535,10000.0,0,0.0049431646887924735,0.00023938178129724317,0.010359328947418171,0.477170356678793,0.023107846320190816,0.006302015054407739,0.004945901988174918,-0.0003086104280081108,0.0003497280834922512,0.021166666666666667,0.0018632401549264139,0.06529542167549904,0.00559478263747232
76,29,505.0,2052.3043009641196,4.063968912800237,10000.0,0,0.004932837120273745,0.00024581824537816925,0.009990216346983685,0.4937667963279996,0.02460589809472829,0.006290443835652706,0.004945215589897859,-7.814950984505464e-07,0.0003496795478046209,0.01948275862068966,0.0015571057451999187,0.06270335189024456,0.005346967569771336
77,28,484.0,1845.3947874761145,3.8127991476779224,10000.0,0,0.005034622598357505,0.0002754823636559787,0.008983021262403268,0.5604598331998794,0.03066700563305554,0.0062367577138589736,0.005030355699649499,-0.00041166568380283583,0.000355699862700256,0.018035714285714283,0.001539932269859386,0.0597784760409847,0.005568022117901101
78,27,471.0,1798.3240831391956,3.8180978410598634,10000.0,0,0.004928675406244572,0.0002176859250987566,0.008753890270615251,0.5630268662138679,0.02486733536396692,0.006184114255846878,0.0049285810460458135,-0.00034983523023741236,0.00034850330792864824,0.017037037037037038,0.0015497040599132754,0.05106986827092021,0.005327001848033732
79,26,380.0,1506.0073211388174,3.9631771608916244,10000.0,0,0.0039963932637389855,0.0001984865063125117,0.007330949387598228,0.5451399337853412,0.02707514345253719,0.0051627702527089455,0.004004104974705719,-0.00013589243259860744,0.00028313297801972034,0.03884615384615384,0.0011881262638756556,0.09043221766766316,0.00425000355904348
80,25,353.0,1381.10006165364,3.9124647638913315,10000.0,0,0.003828724019199344,0.00020844528082645527,0.006722925253467854,0.5695026903987058,0.03100514626708574,0.005320061578488656,0.0038361897240169847,-0.0001278975157449843,0.000271259576777056,0.037,0.001471675625173103,0.09287730745633979,0.0048850609490055
