By Day,Subregion,Cost,Impressions,Currency
1/12/25,District of Columbia,4.63,357,USD
1/12/25,South Carolina,16.49,1007,USD
1/12/25,Virginia,24,1805,USD
1/12/25,Louisiana,13.77,700,USD
1/12/25,Idaho,4.15,273,USD
1/12/25,Wisconsin,10.68,787,USD
1/12/25,Kentucky,9.68,667,USD
1/12/25,New York,62.49,5578,USD
1/12/25,Indiana,15.79,943,USD
1/12/25,New Jersey,33.37,2591,USD
1/12/25,Utah,11.55,688,USD
1/12/25,Alaska,1.81,92,USD
1/12/25,Wyoming,1.36,80,USD
1/12/25,Nebraska,3.68,274,USD
1/12/25,Pennsylvania,26.92,1847,USD
1/12/25,New Mexico,5.7,301,USD
1/12/25,New Hampshire,3.79,244,USD
1/12/25,Massachusetts,17.38,1452,USD
1/12/25,Kansas,5.41,397,USD
1/12/25,South Dakota,1.3,107,USD
1/12/25,Hawaii,2.98,214,USD
1/12/25,Nevada,13.05,797,USD
1/12/25,Vermont,2.56,103,USD
1/12/25,Alabama,13.54,734,USD
1/12/25,Michigan,24.23,1570,USD
1/12/25,Ontario,0,0,USD
1/12/25,Iowa,3.77,374,USD
1/11/25,Washington,28.07,1313,USD
1/11/25,California,134.58,7127,USD
1/11/25,Wyoming,0.62,80,USD
1/11/25,Pennsylvania,28.64,1951,USD
1/11/25,New York,91.23,5739,USD
1/11/25,Missouri,17.25,650,USD
1/11/25,Nevada,11.08,711,USD
1/11/25,Maine,4.36,196,USD
1/11/25,New Mexico,7.8,272,USD
1/11/25,Unknown,403.11,25888,USD
1/11/25,Connecticut,17.71,935,USD
1/11/25,Maryland,27.97,1599,USD
1/11/25,Virginia,31.48,1822,USD
1/11/25,Mississippi,5.66,362,USD
1/11/25,Oregon,10.73,511,USD
1/11/25,Louisiana,12.31,613,USD
1/11/25,Rhode Island,3.4,226,USD
1/11/25,Ohio,27.42,1743,USD
1/11/25,New Hampshire,2.92,223,USD
1/11/25,District of Columbia,3.66,352,USD
1/11/25,Indiana,16.91,951,USD
1/11/25,Arkansas,6.71,419,USD
1/11/25,Arizona,25.71,1261,USD
1/11/25,Illinois,41.74,2453,USD
1/11/25,Delaware,4.85,192,USD
1/11/25,Minnesota,14.8,1027,USD
1/11/25,Kansas,6.31,315,USD
1/11/25,Vermont,1,91,USD
1/11/25,Florida,122.71,6857,USD
1/11/25,Idaho,3.86,203,USD
1/11/25,Michigan,25.65,1568,USD
1/11/25,Georgia,54.02,2832,USD
1/11/25,Utah,9.54,574,USD
1/11/25,Alabama,13.97,718,USD
1/11/25,Nebraska,4.17,294,USD
1/11/25,New Jersey,43.34,2620,USD
1/11/25,North Dakota,1.89,141,USD
1/11/25,Tennessee,19.53,1295,USD
1/11/25,Wisconsin,11.16,740,USD
1/11/25,Alaska,2.37,81,USD
1/11/25,North Carolina,49.44,2322,USD
1/11/25,Hawaii,2.84,160,USD
1/11/25,South Carolina,17.57,968,USD
1/11/25,Massachusetts,19.43,1481,USD
1/11/25,Kentucky,7.94,589,USD
1/11/25,South Dakota,0.83,92,USD
1/11/25,West Virginia,1.76,147,USD
1/11/25,Colorado,19.5,1308,USD
1/11/25,Oklahoma,7.11,448,USD
1/11/25,Texas,122.56,6017,USD
1/11/25,Montana,1.47,130,USD
1/11/25,Iowa,4.72,317,USD
1/10/25,New York,87.03,8485,USD
1/10/25,North Carolina,27.9,2850,USD
1/10/25,Wisconsin,11.6,1033,USD
1/10/25,Unknown,415.64,50965,USD
1/10/25,Iowa,3.77,476,USD
1/10/25,Rhode Island,3.61,315,USD
1/10/25,Ohio,24.67,2409,USD
1/10/25,Georgia,49.75,4144,USD
1/10/25,Indiana,16.37,1268,USD
1/10/25,New Jersey,43.6,3806,USD
1/10/25,Massachusetts,22.28,2301,USD
1/10/25,Virginia,31.27,2653,USD
1/10/25,Utah,10.94,770,USD
1/10/25,Maryland,23.22,2209,USD
1/10/25,Arkansas,10.53,638,USD
1/10/25,Mississippi,5.48,514,USD
1/10/25,Kentucky,9.67,859,USD
1/10/25,Kansas,4.23,552,USD
1/10/25,Illinois,33.36,3325,USD
1/10/25,Tennessee,17,1856,USD
1/10/25,Montana,1.7,162,USD
1/10/25,West Virginia,2.19,223,USD
1/10/25,Texas,97.29,8054,USD
1/10/25,North Dakota,1.36,169,USD
1/10/25,California,118.61,9541,USD
1/10/25,Washington,22.94,1811,USD
1/10/25,Oregon,6.8,747,USD
1/10/25,Idaho,3.26,311,USD
1/10/25,Colorado,19.24,1864,USD
1/10/25,District of Columbia,3.54,498,USD
1/10/25,Pennsylvania,29.82,2858,USD
1/10/25,Maine,2.8,272,USD
1/10/25,New Mexico,3.99,364,USD
1/10/25,New Hampshire,2.9,326,USD
1/10/25,Arizona,21.26,1737,USD
1/10/25,South Carolina,15.67,1354,USD
1/10/25,Michigan,24.96,2125,USD
1/10/25,Hawaii,2.02,229,USD
1/10/25,Wyoming,1.32,106,USD
1/10/25,Nevada,14.32,924,USD
1/10/25,Alaska,1.61,121,USD
1/10/25,Delaware,2.22,302,USD
1/10/25,Nebraska,3.3,420,USD
1/10/25,Alabama,11.39,1118,USD
1/10/25,South Dakota,0.78,129,USD
1/10/25,Vermont,0.86,126,USD
1/10/25,Oklahoma,8.01,657,USD
1/10/25,Florida,92.77,9034,USD
1/10/25,Connecticut,13.56,1375,USD
1/10/25,Missouri,11.91,1006,USD
1/10/25,Louisiana,10.38,917,USD
1/10/25,Minnesota,12.15,1571,USD
1/10/25,Guanajuato,0,1,USD
1/9/25,Pennsylvania,44.55,4628,USD
1/9/25,Oyo,0,0,USD
1/9/25,Massachusetts,35.31,3587,USD
1/9/25,South Carolina,23.99,2043,USD
1/9/25,Virginia,42.46,4223,USD
1/9/25,Minnesota,23.38,2677,USD
1/9/25,Montana,3.14,317,USD
1/9/25,Missouri,21.26,1604,USD
1/9/25,Iowa,6.57,810,USD
1/9/25,New Hampshire,4.63,554,USD
1/9/25,New York,120.76,13024,USD
1/9/25,Michigan,36.14,3515,USD
1/9/25,Ohio,36.87,3824,USD
1/9/25,New Jersey,56.84,6097,USD
1/9/25,Mississippi,9.49,719,USD
1/9/25,Kentucky,10.12,1327,USD
1/9/25,Rhode Island,4.26,535,USD
1/9/25,Washington,33.72,2668,USD
1/9/25,Arizona,33.79,2532,USD
1/9/25,North Carolina,43.06,4228,USD
1/9/25,Vermont,1.54,194,USD
1/9/25,Texas,167.98,13780,USD
1/9/25,Oklahoma,10.64,1076,USD
1/9/25,Idaho,4.32,451,USD
1/9/25,Hawaii,3.56,318,USD
1/9/25,Alaska,2.6,166,USD
1/9/25,California,172.3,13424,USD
1/9/25,Colorado,33.75,3320,USD
1/9/25,West Virginia,3.25,355,USD
1/9/25,Delaware,6.96,407,USD
1/9/25,Unknown,487.59,58322,USD
1/9/25,Indiana,28.51,2103,USD
1/9/25,Georgia,64.12,5386,USD
1/9/25,Louisiana,16.99,1359,USD
1/9/25,District of Columbia,6.75,809,USD
1/9/25,Alabama,18.11,1604,USD
1/9/25,North Dakota,2.68,283,USD
1/9/25,South Dakota,1.79,289,USD
1/9/25,Maine,2.83,403,USD
1/9/25,Wyoming,1.49,162,USD
1/9/25,Tennessee,30.53,2732,USD
1/9/25,Nebraska,7.6,692,USD
1/9/25,Kansas,6.63,923,USD
1/9/25,Florida,158.67,15444,USD
1/9/25,New Mexico,8.13,570,USD
1/9/25,Connecticut,22.5,2259,USD
1/9/25,Maryland,31.49,3490,USD
1/9/25,Wisconsin,15.51,1658,USD
1/9/25,Arkansas,9.69,960,USD
1/9/25,Illinois,54.53,5541,USD
1/9/25,Utah,15.83,1314,USD
1/9/25,Nevada,18.61,1462,USD
1/9/25,Oregon,11.6,1099,USD
1/9/25,Valle del Cauca,0.02,1,USD
1/9/25,Moscow Oblast,0,0,USD
1/8/25,Oregon,14.56,1698,USD
1/8/25,Montana,3.35,362,USD
1/8/25,Rhode Island,6.44,549,USD
1/8/25,Utah,14.34,1831,USD
1/8/25,Nebraska,7.45,938,USD
1/8/25,Pennsylvania,41.23,5242,USD
1/8/25,Illinois,53.86,7074,USD
1/8/25,Texas,148.18,17739,USD
1/8/25,Florida,135.39,17026,USD
1/8/25,Arkansas,7.73,1307,USD
1/8/25,West Virginia,2.77,492,USD
1/8/25,South Dakota,2.59,361,USD
1/8/25,New York,106.06,14297,USD
1/8/25,New Mexico,5.98,768,USD
1/8/25,North Carolina,46.05,5398,USD
1/8/25,Tennessee,29.3,3635,USD
1/8/25,New Hampshire,5.57,650,USD
1/8/25,Oklahoma,11.23,1464,USD
1/8/25,Ohio,40.99,4883,USD
1/8/25,Maryland,34.67,3954,USD
1/8/25,Mississippi,8.32,984,USD
1/8/25,New Jersey,55.13,6611,USD
1/8/25,Maine,4.19,540,USD
1/8/25,Michigan,34.02,4392,USD
1/8/25,Georgia,55.86,6581,USD
1/8/25,Unknown,428.15,61818,USD
1/8/25,Hawaii,4.05,414,USD
1/8/25,Wisconsin,17.24,2308,USD
1/8/25,California,164.84,18909,USD
1/8/25,Alabama,16.68,2238,USD
1/8/25,Minnesota,25.05,3480,USD
1/8/25,Washington,34.69,3781,USD
1/8/25,Arizona,35.11,3919,USD
1/8/25,Virginia,40.34,5142,USD
1/8/25,Iowa,9.56,1164,USD
1/8/25,South Carolina,24.26,2598,USD
1/8/25,Kansas,9.48,1348,USD
1/8/25,Connecticut,18.08,2263,USD
1/8/25,North Dakota,2.66,460,USD
1/8/25,Missouri,23.13,2619,USD
1/8/25,Alaska,3.53,218,USD
1/8/25,Wyoming,2.56,245,USD
1/8/25,Kentucky,14.39,1825,USD
1/8/25,Massachusetts,32.94,3942,USD
1/8/25,District of Columbia,5.43,788,USD
1/8/25,Colorado,32.68,3851,USD
1/8/25,Louisiana,16.15,1907,USD
1/8/25,Nevada,21.31,2162,USD
1/8/25,Indiana,22.09,2864,USD
1/8/25,Delaware,4.37,495,USD
1/8/25,Idaho,6.14,709,USD
1/8/25,Vermont,2.1,225,USD
1/8/25,Central Singapore,0,0,USD
1/7/25,Connecticut,14.32,2457,USD
1/7/25,Illinois,35.17,6886,USD
1/7/25,Louisiana,14.09,2127,USD
1/7/25,Pennsylvania,29.13,5717,USD
1/7/25,South Carolina,16.36,3025,USD
1/7/25,Minnesota,17.19,3302,USD
1/7/25,Wyoming,1.66,282,USD
1/7/25,New Jersey,37.76,6447,USD
1/7/25,Unknown,316.17,66854,USD
1/7/25,Texas,90.42,16904,USD
1/7/25,Ohio,26.87,5348,USD
1/7/25,Oklahoma,7.23,1626,USD
1/7/25,Virginia,28.28,5452,USD
1/7/25,Hawaii,2.34,308,USD
1/7/25,Vermont,1.34,237,USD
1/7/25,Maine,2.76,581,USD
1/7/25,Montana,1.78,340,USD
1/7/25,Wisconsin,13.26,2459,USD
1/7/25,Oregon,8.19,1359,USD
1/7/25,Colorado,19.34,3592,USD
1/7/25,New Hampshire,2.94,719,USD
1/7/25,Michigan,26.1,4715,USD
1/7/25,California,103.53,15049,USD
1/7/25,Maryland,19.39,4010,USD
1/7/25,Kentucky,13.73,2265,USD
1/7/25,District of Columbia,4.45,888,USD
1/7/25,Mississippi,6.36,1186,USD
1/7/25,Nebraska,4.29,995,USD
1/7/25,Indiana,15.64,2928,USD
1/7/25,Rhode Island,3.19,674,USD
1/7/25,North Carolina,29.49,5952,USD
1/7/25,Florida,92.67,16765,USD
1/7/25,Tennessee,19.99,4287,USD
1/7/25,Nevada,10.35,1654,USD
1/7/25,New York,73.93,14567,USD
1/7/25,Alabama,13.73,2638,USD
1/7/25,Massachusetts,22.17,4332,USD
1/7/25,New Mexico,4.75,746,USD
1/7/25,Washington,20.84,3100,USD
1/7/25,Georgia,40.58,7163,USD
1/7/25,Arkansas,9.35,1622,USD
1/7/25,South Dakota,2.25,459,USD
1/7/25,Mexico City,0,0,USD
1/7/25,Arizona,21.21,3360,USD
1/7/25,Iowa,6.8,1330,USD
1/7/25,Missouri,12.98,2835,USD
1/7/25,West Virginia,2.85,670,USD
1/7/25,Abidjan,0.03,1,USD
1/7/25,North Dakota,1.68,412,USD
1/7/25,Utah,9.17,1488,USD
1/7/25,Kansas,6.21,1464,USD
1/7/25,Idaho,3.43,604,USD
1/7/25,Delaware,4.59,620,USD
1/7/25,Alaska,1.79,194,USD
1/7/25,Veracruz,0,1,USD
1/7/25,Hong Kong,0,0,USD
1/7/25,Tokyo,0,0,USD
1/6/25,Iowa,7.12,1331,USD
1/6/25,Maryland,30.46,5005,USD
1/6/25,Alaska,2.07,244,USD
1/6/25,Delaware,4.14,645,USD
1/6/25,Wyoming,1.56,260,USD
1/6/25,West Virginia,5.44,750,USD
1/6/25,Unknown,402.68,74946,USD
1/6/25,Colorado,25.6,3949,USD
1/6/25,New Mexico,6.44,875,USD
1/6/25,New Hampshire,3.75,700,USD
1/6/25,District of Columbia,9.86,984,USD
1/6/25,Pennsylvania,37.8,6216,USD
1/6/25,Kansas,7.69,1648,USD
1/6/25,Connecticut,13,2315,USD
1/6/25,Idaho,4.86,745,USD
1/6/25,Oregon,12.47,1614,USD
1/6/25,Montana,5.99,421,USD
1/6/25,Washington,26.96,3600,USD
1/6/25,New Jersey,40.62,6459,USD
1/6/25,Georgia,48.05,7787,USD
1/6/25,Indiana,18.23,3357,USD
1/6/25,Florida,111.12,18175,USD
1/6/25,South Carolina,18.75,3217,USD
1/6/25,South Dakota,2.46,463,USD
1/6/25,Louisiana,12.5,2252,USD
1/6/25,Mississippi,6.52,1295,USD
1/6/25,Arkansas,9.06,1654,USD
1/6/25,Texas,127.06,20085,USD
1/6/25,Wisconsin,15.89,2596,USD
1/6/25,California,128.18,17158,USD
1/6/25,New York,87.91,15103,USD
1/6/25,Massachusetts,25.62,4444,USD
1/6/25,Alabama,13.9,2787,USD
1/6/25,Vermont,1.45,293,USD
1/6/25,Tennessee,25.89,4665,USD
1/6/25,Arizona,25.64,3638,USD
1/6/25,North Carolina,40.88,6681,USD
1/6/25,Ohio,35.66,5748,USD
1/6/25,Minnesota,18.62,3790,USD
1/6/25,Virginia,36.41,6026,USD
1/6/25,Utah,10.34,1804,USD
1/6/25,Michigan,28.28,4801,USD
1/6/25,Nevada,17.44,1950,USD
1/6/25,Nebraska,5.53,1156,USD
1/6/25,Missouri,19.74,3082,USD
1/6/25,North Dakota,2.16,465,USD
1/6/25,Hawaii,2.76,347,USD
1/6/25,Illinois,41.29,7950,USD
1/6/25,Maine,3.93,604,USD
1/6/25,Rhode Island,3.77,673,USD
1/6/25,Oklahoma,11.1,1864,USD
1/6/25,Kentucky,13.67,2508,USD
1/6/25,Lima,0.17,1,USD
1/5/25,Colorado,22.64,2006,USD
1/5/25,Texas,140.07,9630,USD
1/5/25,Utah,10.81,746,USD
1/5/25,Georgia,60.8,3851,USD
1/5/25,Indiana,19.35,1591,USD
1/5/25,Unknown,454.42,43205,USD
1/5/25,Louisiana,15.33,1057,USD
1/5/25,Illinois,44.79,3793,USD
1/5/25,Tennessee,23.36,2083,USD
1/5/25,Virginia,33.45,2784,USD
1/5/25,Pennsylvania,32.78,2723,USD
1/5/25,North Carolina,37.48,3247,USD
1/5/25,New York,89.26,7920,USD
1/5/25,Wyoming,1.32,123,USD
1/5/25,Kansas,8.91,870,USD
1/5/25,Washington,21.31,1639,USD
1/5/25,Oregon,8.97,716,USD
1/5/25,Arizona,28.05,1661,USD
1/5/25,North Dakota,2.59,241,USD
1/5/25,New Mexico,6.39,406,USD
1/5/25,Arkansas,8.08,721,USD
1/5/25,California,115.59,7843,USD
1/5/25,Ohio,29.03,2615,USD
1/5/25,Michigan,29.63,2360,USD
1/5/25,Hawaii,1.8,167,USD
1/5/25,Maine,3.1,281,USD
1/5/25,Delaware,3.46,285,USD
1/5/25,Oklahoma,11.88,878,USD
1/5/25,Florida,117.63,8953,USD
1/5/25,Vermont,0.78,130,USD
1/5/25,Kentucky,10.04,1107,USD
1/5/25,Minnesota,20.5,1957,USD
1/5/25,West Virginia,3.03,299,USD
1/5/25,Massachusetts,25.4,2303,USD
1/5/25,New Hampshire,3.84,350,USD
1/5/25,Nevada,17.91,918,USD
1/5/25,Mississippi,8.06,593,USD
1/5/25,New Jersey,46.35,3644,USD
1/5/25,Rhode Island,3.8,329,USD
1/5/25,St. Petersburg,0,0,USD
1/5/25,Montana,2.69,183,USD
1/5/25,Alabama,15.95,1212,USD
1/5/25,South Carolina,17.1,1463,USD
1/5/25,Connecticut,16.25,1344,USD
1/5/25,Moscow City,0,0,USD
1/5/25,Missouri,19.92,1414,USD
1/5/25,Alaska,1.11,74,USD
1/5/25,South Dakota,1.49,182,USD
1/5/25,District of Columbia,5.72,390,USD
1/5/25,Maryland,24.15,2234,USD
1/5/25,Nebraska,6.18,530,USD
1/5/25,Iowa,6.31,690,USD
1/5/25,Idaho,3.92,293,USD
1/5/25,Wisconsin,14.25,1281,USD
1/5/25,Novgorod,0,0,USD
1/5/25,Khabarovsk,0,0,USD
1/5/25,Yaroslavl,0,0,USD
1/5/25,Kaliningrad,0,0,USD
1/4/25,Rhode Island,4.54,438,USD
1/4/25,New York,105.76,9684,USD
1/4/25,Alabama,19.91,1776,USD
1/4/25,Colorado,28.25,2796,USD
1/4/25,Oregon,10.65,1063,USD
1/4/25,Nevada,17.9,1268,USD
1/4/25,Mississippi,11.82,845,USD
1/4/25,New Jersey,54.36,4624,USD
1/4/25,Missouri,18.36,1910,USD
1/4/25,Wisconsin,17.63,1902,USD
1/4/25,Iowa,7.75,974,USD
1/4/25,Unknown,524.63,53631,USD
1/4/25,Virginia,40.9,4056,USD
1/4/25,Florida,132.99,11931,USD
1/4/25,Pennsylvania,39.81,3859,USD
1/4/25,Montana,1.39,241,USD
1/4/25,Arizona,27.14,2359,USD
1/4/25,South Carolina,21.11,2073,USD
1/4/25,Indiana,23.46,2287,USD
1/4/25,Illinois,52.06,5084,USD
1/4/25,Texas,158.15,13198,USD
1/4/25,Delaware,4.95,367,USD
1/4/25,Georgia,61.51,5342,USD
1/4/25,California,144.04,9813,USD
1/4/25,South Dakota,2.82,312,USD
1/4/25,Massachusetts,27.84,2729,USD
1/4/25,Michigan,36.9,3375,USD
1/4/25,Washington,22.39,2219,USD
1/4/25,North Dakota,3.59,325,USD
1/4/25,Minnesota,22.77,2811,USD
1/4/25,Ohio,37.35,3624,USD
1/4/25,New Mexico,7.76,618,USD
1/4/25,North Carolina,41.73,4307,USD
1/4/25,Connecticut,17.97,1655,USD
1/4/25,Maine,4.02,381,USD
1/4/25,District of Columbia,4.61,533,USD
1/4/25,New Hampshire,3.76,412,USD
1/4/25,Louisiana,15.2,1394,USD
1/4/25,Maryland,39.24,3118,USD
1/4/25,Utah,11.28,1078,USD
1/4/25,Oklahoma,9.54,1145,USD
1/4/25,Nebraska,8.28,743,USD
1/4/25,Moscow City,0,0,USD
1/4/25,Kentucky,10.59,1349,USD
1/4/25,Idaho,4,440,USD
1/4/25,Tennessee,26.63,2722,USD
1/4/25,West Virginia,4.53,411,USD
1/4/25,Arkansas,9.65,1028,USD
1/4/25,Kansas,7.98,1127,USD
1/4/25,Alaska,1.37,132,USD
1/4/25,Vermont,2.41,180,USD
1/4/25,Hawaii,3.14,208,USD
1/4/25,Wyoming,3.33,204,USD
1/4/25,Omsk,0,0,USD
1/4/25,Andalusia,0,0,USD
1/4/25,Michoacan,0.01,1,USD
1/3/25,Mississippi,6.95,994,USD
1/3/25,North Dakota,4.19,470,USD
1/3/25,Florida,148.44,15718,USD
1/3/25,West Virginia,3.48,559,USD
1/3/25,Missouri,22.52,2769,USD
1/3/25,Wisconsin,16.31,2755,USD
1/3/25,District of Columbia,6.28,880,USD
1/3/25,New York,107.9,14047,USD
1/3/25,Colorado,31.72,4300,USD
1/3/25,Ohio,41.02,5136,USD
1/3/25,Unknown,415.51,53108,USD
1/3/25,New Jersey,64.05,7286,USD
1/3/25,California,159.51,16506,USD
1/3/25,Maryland,35.62,4130,USD
1/3/25,Texas,172.59,19031,USD
1/3/25,Tennessee,26.21,3600,USD
1/3/25,North Carolina,51.67,5525,USD
1/3/25,Delaware,3.97,530,USD
1/3/25,South Carolina,23.51,2609,USD
1/3/25,Massachusetts,30.07,4061,USD
1/3/25,Washington,31.11,3920,USD
1/3/25,Virginia,45.28,5241,USD
1/3/25,Illinois,59.27,7945,USD
1/3/25,Georgia,66.41,7037,USD
1/3/25,Arkansas,9.99,1453,USD
1/3/25,New Hampshire,4.73,648,USD
1/3/25,Coahuila,0.01,1,USD
1/3/25,Utah,12.16,1854,USD
1/3/25,South Dakota,3.35,430,USD
1/3/25,New Mexico,7.15,810,USD
1/3/25,Minnesota,26.92,4088,USD
1/3/25,Idaho,5.15,700,USD
1/3/25,Michigan,35.55,4702,USD
1/3/25,Kansas,9.23,1526,USD
1/3/25,Oklahoma,13.21,1681,USD
1/3/25,Oregon,11.07,1660,USD
1/3/25,Alaska,2,197,USD
1/3/25,Iowa,7.81,1388,USD
1/3/25,Pennsylvania,43.53,5630,USD
1/3/25,Indiana,23.83,3017,USD
1/3/25,Nebraska,7.37,1021,USD
1/3/25,Nevada,17.79,1964,USD
1/3/25,Montana,2.77,409,USD
1/3/25,Rhode Island,3.68,610,USD
1/3/25,Connecticut,16.36,2260,USD
1/3/25,Maine,3.58,588,USD
1/3/25,Arizona,39.63,3453,USD
1/3/25,Alabama,19.18,2256,USD
1/3/25,Wyoming,1.27,246,USD
1/3/25,Hawaii,3.18,373,USD
1/3/25,Kentucky,13.67,1764,USD
1/3/25,Louisiana,17.11,1810,USD
1/3/25,Vermont,1.25,248,USD
1/3/25,Valle del Cauca,0,0,USD
1/3/25,Nacional,0.07,1,USD
1/3/25,Autonomous City of Buenos Aires,0,0,USD
1/2/25,New York,110.96,25795,USD
1/2/25,Connecticut,20.17,4580,USD
1/2/25,Louisiana,14.81,3569,USD
1/2/25,Texas,161.24,31937,USD
1/2/25,Kentucky,14.55,3651,USD
1/2/25,Mississippi,8.17,1812,USD
1/2/25,Ohio,47.01,10358,USD
1/2/25,Massachusetts,36.15,7530,USD
1/2/25,Idaho,5.59,1226,USD
1/2/25,Maryland,35.28,8346,USD
1/2/25,Oklahoma,12.89,2963,USD
1/2/25,Hawaii,3.9,548,USD
1/2/25,Michigan,42.37,9189,USD
1/2/25,Kansas,12.38,3011,USD
1/2/25,Missouri,23.01,5025,USD
1/2/25,Virginia,47.12,10574,USD
1/2/25,Oregon,12.86,2658,USD
1/2/25,Illinois,62.14,14108,USD
1/2/25,Minnesota,31.17,7037,USD
1/2/25,Utah,16.34,2812,USD
1/2/25,Maine,4.56,978,USD
1/2/25,California,130.3,23768,USD
1/2/25,Unknown,466.44,129215,USD
1/2/25,Florida,136.15,29203,USD
1/2/25,New Jersey,62.81,13511,USD
1/2/25,Arkansas,12.86,2799,USD
1/2/25,Pennsylvania,54.59,11446,USD
1/2/25,Vermont,1.91,470,USD
1/2/25,District of Columbia,5.36,1440,USD
1/2/25,South Carolina,26.68,5215,USD
1/2/25,North Carolina,52.84,10959,USD
1/2/25,Colorado,31.61,6666,USD
1/2/25,Tennessee,32.41,7205,USD
1/2/25,Alabama,17.23,4457,USD
1/2/25,Wyoming,1.82,420,USD
1/2/25,Georgia,61.35,12532,USD
1/2/25,Montana,3.29,622,USD
1/2/25,Indiana,26.33,5927,USD
1/2/25,Wisconsin,20.08,5051,USD
1/2/25,Arizona,31.37,5785,USD
1/2/25,Kanagawa,0.03,1,USD
1/2/25,South Dakota,4.54,834,USD
1/2/25,New Mexico,6.87,1405,USD
1/2/25,Washington,30.11,6059,USD
1/2/25,Nebraska,7.92,1965,USD
1/2/25,Delaware,4.69,1064,USD
1/2/25,Alaska,2.35,293,USD
1/2/25,West Virginia,5.95,1162,USD
1/2/25,New Hampshire,6.24,1222,USD
1/2/25,Iowa,11.17,2709,USD
1/2/25,Departamento de San Salvador,0,0,USD
1/2/25,Nevada,15.01,2860,USD
1/2/25,Rhode Island,6.35,1189,USD
1/2/25,Omsk,0,0,USD
1/2/25,Moscow City,0.01,1,USD
1/2/25,Sverdlovsk,0,0,USD
1/2/25,North Dakota,6.24,859,USD
1/2/25,Chelyabinsk,0,0,USD
1/2/25,Ar Riyad,0.03,1,USD
1/2/25,Cortes,0,0,USD
1/2/25,Sakha,0,0,USD
1/2/25,Chuvashia,0,0,USD
1/2/25,Krasnodar,0,0,USD
1/2/25,Rostov,0,0,USD
1/1/25,Ohio,11,991,USD
1/1/25,Texas,36.76,3179,USD
1/1/25,Colorado,8.69,769,USD
1/1/25,New Jersey,18.1,1561,USD
1/1/25,North Dakota,1.33,90,USD
1/1/25,Wyoming,0.64,57,USD
1/1/25,Mississippi,2.65,176,USD
1/1/25,Wisconsin,5.46,563,USD
1/1/25,Arizona,10.23,806,USD
1/1/25,Massachusetts,10.21,951,USD
1/1/25,New York,26.87,2760,USD
1/1/25,North Carolina,9.39,1007,USD
1/1/25,California,37.35,2925,USD
1/1/25,Alaska,0.35,43,USD
1/1/25,Delaware,1.78,83,USD
1/1/25,Minnesota,6.83,757,USD
1/1/25,Maryland,8.33,745,USD
1/1/25,New Mexico,1.95,147,USD
1/1/25,Louisiana,2.94,342,USD
1/1/25,Iowa,2.33,276,USD
1/1/25,Oklahoma,2.6,355,USD
1/1/25,Kentucky,3.57,325,USD
1/1/25,Illinois,12.56,1529,USD
1/1/25,South Carolina,5.08,553,USD
1/1/25,Oregon,2.77,258,USD
1/1/25,Montana,0.97,96,USD
1/1/25,South Dakota,0.93,94,USD
1/1/25,Tennessee,7.55,692,USD
1/1/25,Missouri,6.43,561,USD
1/1/25,Unknown,102.55,9325,USD
1/1/25,Florida,36.44,3084,USD
1/1/25,Kansas,2.32,290,USD
1/1/25,Alabama,3.81,355,USD
1/1/25,Connecticut,4.59,597,USD
1/1/25,Rhode Island,0.78,139,USD
1/1/25,Indiana,4.93,580,USD
1/1/25,Pennsylvania,11.07,1132,USD
1/1/25,Idaho,1.37,142,USD
1/1/25,Georgia,13.59,1236,USD
1/1/25,Michigan,9.33,1111,USD
1/1/25,New Hampshire,1.57,170,USD
1/1/25,Virginia,10.23,913,USD
1/1/25,Arkansas,1.7,224,USD
1/1/25,Utah,3.59,340,USD
1/1/25,Maine,1.04,122,USD
1/1/25,Hawaii,0.96,85,USD
1/1/25,District of Columbia,0.96,110,USD
1/1/25,Nevada,4.31,390,USD
1/1/25,West Virginia,2.23,125,USD
1/1/25,Vermont,0.49,58,USD
1/1/25,Washington,6.62,680,USD
1/1/25,Nebraska,1.86,213,USD
12/31/24,Pennsylvania,27.45,1790,USD
12/31/24,Nebraska,4.61,346,USD
12/31/24,Washington,18.93,1326,USD
12/31/24,Texas,106.01,5488,USD
12/31/24,Maine,2.29,149,USD
12/31/24,New York,64.76,3840,USD
12/31/24,Unknown,303.7,15545,USD
12/31/24,Florida,86.29,4938,USD
12/31/24,North Carolina,28.59,1779,USD
12/31/24,Maryland,16.78,1074,USD
12/31/24,Illinois,39.61,2443,USD
12/31/24,Tennessee,20.11,1051,USD
12/31/24,Kansas,7.83,473,USD
12/31/24,Mississippi,5.77,282,USD
12/31/24,Virginia,23.56,1529,USD
12/31/24,California,115.57,5959,USD
12/31/24,Montana,3.18,144,USD
12/31/24,Minnesota,14.51,1136,USD
12/31/24,Iowa,6.57,438,USD
12/31/24,Georgia,39.58,1842,USD
12/31/24,Nevada,14.98,687,USD
12/31/24,Colorado,19.36,1288,USD
12/31/24,Kentucky,6.61,478,USD
12/31/24,Arkansas,6.01,422,USD
12/31/24,District of Columbia,2.71,181,USD
12/31/24,Connecticut,13.03,750,USD
12/31/24,Oregon,6.9,529,USD
12/31/24,Massachusetts,21.85,1341,USD
12/31/24,Utah,10.19,595,USD
12/31/24,South Dakota,1.62,133,USD
12/31/24,Arizona,25.07,1331,USD
12/31/24,North Dakota,2.06,128,USD
