sign_date,postal_code,city,households_signed_utc
8/5/2022,98030,Kent,1
8/5/2022,99559,Bethel,1
8/4/2022,,,1
8/4/2022,02864,Cumberland,1
8/4/2022,06513,New Haven,1
8/4/2022,19141,Philadelphia,1
8/4/2022,21061,Glen Burnie,1
8/4/2022,22310,Alexandria,1
8/4/2022,29334,Duncan,1
8/4/2022,30312,Atlanta,1
8/4/2022,32419,Parrish,1
8/4/2022,32724,Deland,1
8/4/2022,32827,Orlando,1
8/4/2022,37064,Franklin,1
8/4/2022,64029,Grain Valley,1
8/4/2022,77450,Katy,1
8/4/2022,78745,Austin,1
8/4/2022,79935,El Paso,1
8/4/2022,84043,Lehi,1
8/4/2022,85048,Ahwatukee,1
8/4/2022,85719,Tucson,1
8/4/2022,95132,San Jose,1
8/4/2022,99301,Pasco,1
8/3/2022,10012,New York,1
8/3/2022,11218,Brooklyn,1
8/3/2022,20877,Gaithersburg,1
8/3/2022,21113,Odenten,1
8/3/2022,30134,Douglasville,1
8/3/2022,30809,Evans,1
8/3/2022,31909,Columbus,1
8/3/2022,33143,South Miami,1
8/3/2022,33404,Rivera Beach,1
8/3/2022,33446,Del Rey Beach,1
8/3/2022,53212,Milwaukee,1
8/3/2022,60657,Chicago,1
8/3/2022,77019,HOUSTON,1
8/3/2022,79936,El Paso,1
8/3/2022,83843,Moscow,1
8/3/2022,85736,Tucson,1
8/3/2022,91202,Glendale,1
8/3/2022,91766,Pamona,1
8/3/2022,92116,San Diego,1
8/3/2022,93940,Monterey,1
8/3/2022,94117,San Francisco,1
8/3/2022,98107,Seattle,1
8/2/2022,01922,Byfield,1
8/2/2022,11213,Brooklyn,1
8/2/2022,11221,,1
8/2/2022,11238,Brooklyn,1
8/2/2022,19103,Philadelphia,1
8/2/2022,19963,Milford,1
8/2/2022,20009,Washington DC,1
8/2/2022,24401,Staunton,1
8/2/2022,30328,Sandy Springs,1
8/2/2022,33026,Pembroke Pines,1
8/2/2022,33313,Lauderhill,1
8/2/2022,33647,Tampa,1
8/2/2022,73072,Norman,1
8/2/2022,75033,Frisco,1
8/2/2022,78728,Austin,1
8/2/2022,89178,Las Vegas,1
8/2/2022,91304,Canoga Park,1
8/2/2022,94085,Sunnyvale,1
8/2/2022,98133,Shorline,1
8/1/2022,11570,Rockville Centre,1
8/1/2022,22203,Arlington,1
8/1/2022,23106,Manquin,1
8/1/2022,23227,Richmond,1
8/1/2022,29072,Lexington,1
8/1/2022,29568,Longs,1
8/1/2022,30904,Augusta,1
8/1/2022,33144,Miami,1
8/1/2022,43082,Westerville,1
8/1/2022,48642,Midland,1
8/1/2022,60540,Naperville,1
8/1/2022,71360,Pineville,1
8/1/2022,76201,Denton,1
8/1/2022,86336,Sudona,1
8/1/2022,87507,Santa Fe,1
8/1/2022,90019,Los Angeles,1
8/1/2022,97219,Portland,1
7/31/2022,23703,Portsmouth,1
7/31/2022,45039,Maineville,1
7/31/2022,60622,Chicago,1
7/30/2022,11422,Rosedale,1
7/30/2022,29420,North Charleston,1
7/30/2022,30253,McDonough,1
7/30/2022,49323,Dorr,1
7/30/2022,75044,Garland,1
7/30/2022,76571,Salado,1
7/30/2022,98178,Seattle,1
7/29/2022,01702,Framingham,1
7/29/2022,02790,Westport,1
7/29/2022,08043,Voorhees,1
7/29/2022,08822,Flemington,1
7/29/2022,10023,New York,1
7/29/2022,10567,Courtlandt,1
7/29/2022,11786,Shoreham,1
7/29/2022,20740,Berwyn Heights,1
7/29/2022,21046,Columbia,1
7/29/2022,21230,Baltimore,1
7/29/2022,22201,Arlington,1
7/29/2022,22554,Stafford,1
7/29/2022,27377,Whitsett,1
7/29/2022,27609,Raleigh,1
7/29/2022,28278,Charlotte,1
7/29/2022,33426,Boynton Beach,1
7/29/2022,33809,Lakeland,1
7/29/2022,34117,Maples,1
7/29/2022,38866,Saltillo,1
7/29/2022,43219,Colombus,1
7/29/2022,46542,Milford,1
7/29/2022,47459,Solesberry,1
7/29/2022,48827,Eaton Rapids,1
7/29/2022,49093,Three Rivers,1
7/29/2022,62269,O'Fallon,1
7/29/2022,70737,Gonzalez,1
7/29/2022,72120,Sherwood,1
7/29/2022,75088,Rowlett,1
7/29/2022,78735,Austin,1
7/29/2022,80138,Parker,1
7/29/2022,80214,Lakewood,1
7/29/2022,92104,San Diego,1
7/29/2022,92260,Palm Desert,1
7/29/2022,93285,Wofford Heights,1
7/29/2022,95814,Sacramento,1
7/29/2022,97232,Portland,1
7/29/2022,97330,Corvallis,1
7/28/2022,01913,Amesbury,1
7/28/2022,02145,Somerville,1
7/28/2022,10468,Bronx,1
7/28/2022,11201,Brooklyn,1
7/28/2022,11432,Jamaica,1
7/28/2022,21217,Baltimore,1
7/28/2022,22202,Alrington,1
7/28/2022,23033,Freeport,1
7/28/2022,31829,Upatoi,1
7/28/2022,32751,Maitland,1
7/28/2022,33173,Miami,1
7/28/2022,40212,Louisville,1
7/28/2022,45040,Mason,1
7/28/2022,49508,Kentwood,1
7/28/2022,53597,Waunakee,1
7/28/2022,60614,Chicago,1
7/28/2022,60657,Chicago,1
7/28/2022,75023,Plano,1
7/28/2022,79763,Odessa,1
7/28/2022,90005,Los Angeles,1
7/28/2022,92064,Poway,1
7/28/2022,92627,Costa Mesa,1
7/28/2022,92688,Rancho Margarita,1
7/28/2022,93105,Santa Barbara,1
7/28/2022,98221,Anacortes,1
7/28/2022,99504,Anchorage,1
7/27/2022,02919,Johnston,1
7/27/2022,04106,South Portland,1
7/27/2022,07302,Jersey City,1
7/27/2022,15601,South Greensberg,1
7/27/2022,20003,Washington DC,1
7/27/2022,20774,Upper Marlboro,1
7/27/2022,21663,Saint Michaels,1
7/27/2022,28390,Spring Lake,1
7/27/2022,32817,Orlando,1
7/27/2022,38655,Oxford,1
7/27/2022,45240,Cincinnati,1
7/27/2022,46236,Indianapolis,1
7/27/2022,47868,Poland,1
7/27/2022,53408,Racine,1
7/27/2022,55423,Richfield,1
7/27/2022,58504,Lincoln,1
7/27/2022,60406,Blue Island,1
7/27/2022,65738,Republic,1
7/27/2022,66212,Overland Park,1
7/27/2022,75167,Waxahachie,1
7/27/2022,79316,Brownfield,1
7/27/2022,80924,Colorado Springs,1
7/27/2022,84037,Kaysville,1
7/27/2022,88310,Alamogordo,1
7/27/2022,90048,Los Angeles,1
7/27/2022,94960,San Anselmo,1
7/27/2022,98155,Lake Forest Park,1
7/27/2022,98391,Bonnie Lake,1
7/26/2022,01430,Ashburnham,1
7/26/2022,01930,Gloucester,1
7/26/2022,02886,Warwick,1
7/26/2022,05340,Bondville,1
7/26/2022,06492,Wallingford,1
7/26/2022,08501,Allentown,1
7/26/2022,12206,Albany,1
7/26/2022,15317,McMurray,1
7/26/2022,30052,Loganville,1
7/26/2022,30809,Evans,1
7/26/2022,44050,La Grange,1
7/26/2022,46706,Auburn,1
7/26/2022,60637,Chicago,1
7/26/2022,60657,Chicago,1
7/26/2022,74114,Tulsa,1
7/26/2022,77384,Conroe,1
7/26/2022,85614,Green Valley,1
7/26/2022,92833,Fullerton,1
7/26/2022,98028,Kenmore,1
7/25/2022,11249,Brooklyn,1
7/25/2022,11507,Albertson,1
7/25/2022,11701,Amityville,1
7/25/2022,19146,Philadelphia,1
7/25/2022,20036,Washington DC,1
7/25/2022,21084,Jarrettsville,1
7/25/2022,30215,Fayetteville,1
7/25/2022,30345,Atlanta,1
7/25/2022,31811,Hamilton,1
7/25/2022,46041,Frankfort,1
7/25/2022,49457,Twin Lake,1
7/25/2022,60657,Chicago,1
7/25/2022,77346,Atascocita,1
7/25/2022,79240,Lelia Lake,1
7/25/2022,85226,Chandler,1
7/25/2022,85749,Tucson,1
7/25/2022,87110,Albuquerque,1
7/25/2022,98683,Vancouver,1
7/24/2022,,Redmond,1
7/24/2022,10901,Suffern,1
7/24/2022,20009,Washington DC,1
7/24/2022,96734,Kailua,1
7/23/2022,03103,Manchester,1
7/23/2022,22307,Alexandria,1
7/23/2022,80816,Florissant,1
7/23/2022,85051,Phoenix,1
7/23/2022,85087,New River,1
7/23/2022,95407,Santa Rosa,1
7/23/2022,95678,Roseville,1
7/23/2022,96338,APO,1
7/23/2022,97202,Portland,1
7/22/2022,,,1
7/22/2022,01970,Salem,1
7/22/2022,02176,Melrose,1
7/22/2022,08021,Pine Hill,1
7/22/2022,11217,Brooklyn,1
7/22/2022,11236,Brooklyn,1
7/22/2022,22310,Alexandria,1
7/22/2022,22401,Fredericksburg,1
7/22/2022,28806,Ashville,1
7/22/2022,60619,Chicago,1
7/22/2022,63122,St Louis,1
7/22/2022,70122,New Orleans,1
7/22/2022,75001,Addison,1
7/22/2022,76053,Hurst,1
7/22/2022,80224,Denver,1
7/22/2022,80904,Colorado Springs,1
7/22/2022,83702,Boise,2
7/22/2022,89044,Henderson,1
7/22/2022,92399,Yucaipa,1
7/22/2022,94127,San Francisco,1
7/22/2022,97034,Lake Oswego,1
7/22/2022,98208,Everett,1
7/21/2022,03060,Nashua,1
7/21/2022,14610,Rochester,1
7/21/2022,16117,Ellwood City,1
7/21/2022,19971,Rehoboth Beach,1
7/21/2022,22551,Spotsylvania,1
7/21/2022,22902,Charlottesville,1
7/21/2022,28778,Swannanoa,1
7/21/2022,29072,Lexington,1
7/21/2022,32824,Orlando,1
7/21/2022,34787,Winter Garden,1
7/21/2022,55011,Oak Grove,1
7/21/2022,60620,Chicago,1
7/21/2022,85248,Sun Lakes,1
7/21/2022,86326,Cottonwood,1
7/21/2022,88260,Livington,1
7/21/2022,92627,Costa Mesa,1
7/20/2022,07439,Ogdensburg,1
7/20/2022,11102,Astoria,1
7/20/2022,11249,New York,1
7/20/2022,11365,Flushing,1
7/20/2022,20147,Ashburn,1
7/20/2022,28202,Charlotte,1
7/20/2022,30047,Lilburn,1
7/20/2022,32509,Norfolk,1
7/20/2022,33132,Miami,1
7/20/2022,33304,Fort Lauderdale,1
7/20/2022,44256,MEDINA,1
7/20/2022,47901,Lafayette,1
7/20/2022,48201,Detroit,1
7/20/2022,49801,Iron Mountain,1
7/20/2022,66224,Leawood,1
7/20/2022,67203,Wichita,1
7/20/2022,75074,Plano,1
7/20/2022,77354,Magnolia,1
7/20/2022,78023,Helotes,1
7/20/2022,78624,Fredericksburg,1
7/20/2022,80013,Aurora,1
7/20/2022,80421,Bailey,1
7/20/2022,80758,Wray,1
7/20/2022,85018,Phoenix,1
7/20/2022,90266,Manhattan Beach,1
7/20/2022,92782,Tustin,1
7/20/2022,93036,Oxnard,1
7/20/2022,93101,Santa Barbara,1
7/20/2022,94022,Los Altos Hills,1
7/20/2022,94609,Oakland,1
7/20/2022,95032,Los gatos,1
7/20/2022,95404,Santa Rosa,1
7/20/2022,95831,Sacramento,1
7/20/2022,97524,Eagle Pt,1
7/20/2022,98118,Seattle,1
7/19/2022,02138,Cambridge,1
7/19/2022,06525,Woodbridge,1
7/19/2022,10002,New York,1
7/19/2022,10016,Manhattan,1
7/19/2022,10603,White Plains,1
7/19/2022,11218,Brooklyn,1
7/19/2022,25813,Beaver,1
7/19/2022,30028,Cumming,1
7/19/2022,31401,Savannah,1
7/19/2022,33179,Miami,1
7/19/2022,53213,Wauwatosa,1
7/19/2022,75063,Irving,1
7/19/2022,77095,Houston,1
7/19/2022,80014,Aurora,1
7/19/2022,85326,Buckeye,1
7/19/2022,94602,Oakland,1
7/19/2022,94952,Petaluma,1
7/19/2022,96001,Redding,1
7/19/2022,97223,Tigard,1
7/18/2022,10019,New York City,1
7/18/2022,10029,New York,1
7/18/2022,10031,NY,1
7/18/2022,11201,Brooklyn,1
7/18/2022,11354,Flushing,1
7/18/2022,18031,Breinigsville,1
7/18/2022,19125,Philadelphia,1
7/18/2022,23228,Henrico,1
7/18/2022,30115,Canton,1
7/18/2022,33412,West Palm Beach,1
7/18/2022,34953,Port St Lucie,1
7/18/2022,44130,Middleburg Heights,1
7/18/2022,46250,Indianapolis,1
7/18/2022,52361,Williamsburg,1
7/18/2022,55397,NYA,1
7/18/2022,60002,Antioch,1
7/18/2022,80927,Colorado Springs,1
7/18/2022,89084,North Las Vegas,1
7/18/2022,90401,Santa Monica,1
7/18/2022,92007,Cardiff by the Sea,1
7/18/2022,94133,San Francisco,1
7/18/2022,97218,Portland,1
7/18/2022,98012,Bothell,1
7/18/2022,98115,Seattle,1
7/17/2022,07302,Jersey City,1
7/17/2022,11101,Long Island City,1
7/17/2022,12203,STUYVSNT PLZ,1
7/17/2022,26501,Morgantown,1
7/17/2022,78750,Austin,1
7/17/2022,84111,Salt lake City,1
7/17/2022,98371,Puyallup,1
7/16/2022,06517,Hamden,1
7/16/2022,22204,Arlington,1
7/16/2022,37756,Huntsville,1
7/16/2022,60707,Chicago,1
7/16/2022,75212,Dallas,1
7/16/2022,87301,Gallup,1
7/16/2022,92587,Canyon Lake,1
7/16/2022,94114,San Francisco,1
7/16/2022,94560,Newark,1
7/15/2022,06333,East Lime,1
7/15/2022,08690,Hamilton,1
7/15/2022,10010,New York,1
7/15/2022,15236,Pittsburg,1
7/15/2022,16803,State College,1
7/15/2022,24073,Christiansburg,1
7/15/2022,43214,Columbus,1
7/15/2022,48126,Dearborn,1
7/15/2022,56401,Brainerd,1
7/15/2022,60515,Downers Grove,1
7/15/2022,67203,Wichita,1
7/15/2022,78634,Hutto,1
7/15/2022,95128,San Jose,1
7/15/2022,95818,Sacramento,1
7/15/2022,97210,Portland,1
7/15/2022,98052,Redman,1
7/14/2022,,,1
7/14/2022,01880,Wakefield,1
7/14/2022,02131,Boston,1
7/14/2022,10514,Chappaqua,1
7/14/2022,20152,South Riding,1
7/14/2022,22655,Stephens City,1
7/14/2022,23188,Williamsburg,1
7/14/2022,23224,Richmond,1
7/14/2022,37214,Nashville,1
7/14/2022,48197,YPSILANTI,1
7/14/2022,75078,Prosper,1
7/14/2022,77047,Houston,1
7/14/2022,78256,San Antonio,1
7/14/2022,78541,Edinburg,1
7/14/2022,88072,Vado,1
7/14/2022,92630,Lake Forest,1
7/14/2022,94066,San Bruno,1
7/13/2022,01527,Millbury,1
7/13/2022,02144,Somerville,1
7/13/2022,06811,Danbury,1
7/13/2022,10033,New York,1
7/13/2022,11238,Brooklyn,1
7/13/2022,11422,Rosedale,1
7/13/2022,12701,Monticello,1
7/13/2022,30316,Atlanta,1
7/13/2022,39759,Starkville,1
7/13/2022,44114,Cleveland,1
7/13/2022,45140,Loveland,1
7/13/2022,46112,Brownsburg,1
7/13/2022,71457,Natchitoches,1
7/13/2022,75228,Dallas,1
7/13/2022,75551,Atlanta,1
7/13/2022,79938,El Paso,1
7/13/2022,83404,Idaho Falls,1
7/13/2022,84093,Sandy,1
7/13/2022,91761,Ontario,1
7/13/2022,97229,Portland,1
7/12/2022,06902,Stamford,1
7/12/2022,10029,New York,1
7/12/2022,11238,Brooklyn,1
7/12/2022,20111,Manassas,1
7/12/2022,20748,Temple Hills,1
7/12/2022,20774,Upper Marlboro,1
7/12/2022,22031,Fairfax,1
7/12/2022,29681,Simpsonville,1
7/12/2022,30813,Grovetown,1
7/12/2022,33062,Pompano Beach,1
7/12/2022,33322,Sunrise,1
7/12/2022,37221,Nashville,1
7/12/2022,44420,Girard,1
7/12/2022,54658,Stoddard,1
7/12/2022,55038,Centerville,1
7/12/2022,56634,Clearbrook,1
7/12/2022,65203,Columbia,1
7/12/2022,75001,Addison,1
7/12/2022,80211,Denver,1
7/12/2022,90026,Los Angeles,1
7/12/2022,90814,Long Beach,1
7/12/2022,92646,Huntington Beach,1
7/12/2022,92705,Santa Ana,1
7/12/2022,96782,Pearl City,1
7/12/2022,97301,Salem,1
7/12/2022,98012,Bothell,1
7/12/2022,98374,Puyallup,1
7/11/2022,11780,St. James,1
7/11/2022,14214,Buffalo,1
7/11/2022,19145,Philadelphia,1
7/11/2022,19401,East Norriton,1
7/11/2022,20015,Washington DC,1
7/11/2022,27701,Durham,1
7/11/2022,33704,Saint Petersburg,1
7/11/2022,37122,Mount Juliet,1
7/11/2022,37214,Nashville,1
7/11/2022,38139,German Town,1
7/11/2022,43026,Hilliard,1
7/11/2022,48084,Troy,1
7/11/2022,53531,Deerfield,1
7/11/2022,55428,Crystal,1
7/11/2022,68924,Axtell,1
7/11/2022,75089,Rowlett,1
7/11/2022,92110,San Diego,1
7/11/2022,93401,San Luis Obispo,1
7/11/2022,95020,Gilroy,1
7/11/2022,95864,Sacramento,1
7/10/2022,,,1
7/10/2022,,Kansas City,1
7/10/2022,06854,Norwalk,1
7/10/2022,19518,Douglassville,1
7/10/2022,20850,Rockville,1
7/10/2022,80863,Woodland Park,1
7/9/2022,10002,New York,1
7/9/2022,27510,Carrboro,1
7/9/2022,65680,Kissee Mills,1
7/8/2022,02035,Foxborough,1
7/8/2022,02745,New Bedford,1
7/8/2022,11360,Bayside,1
7/8/2022,11375,Forest Hills,1
7/8/2022,19095,Wyncote,1
7/8/2022,21202,Baltimore,1
7/8/2022,22039,Fairfax Station,1
7/8/2022,23233,Henrico,1
7/8/2022,24085,Eagle Rock ,1
7/8/2022,31088,Warner Robins,1
7/8/2022,33412,Palm Beach Gardens,1
7/8/2022,37206,Nashville,1
7/8/2022,45039,Mainville,1
7/8/2022,46226,Indianapolis,1
7/8/2022,48642,Midland,1
7/8/2022,55108,Falcon Heights,1
7/8/2022,55114,St Paul,1
7/8/2022,55124,Apple Valley,1
7/8/2022,60118,Sleepy Hollow,1
7/8/2022,70726,Denham Springs,1
7/8/2022,75068,Little Elm,1
7/8/2022,75256,Dallas,1
7/8/2022,78230,San Antonio,1
7/8/2022,81506,Grand Junction,1
7/8/2022,92065,Ramona,1
7/8/2022,96002,Redding,1
7/8/2022,97703,Bend,1
7/7/2022,21076,Hanover,1
7/7/2022,28209,Charlotte,1
7/7/2022,32225,Jacksonville,1
7/7/2022,32607,Gainesville,1
7/7/2022,80231,Denver,1
7/7/2022,82070,Laramie,1
7/7/2022,84119,Taylorsville,1
7/7/2022,85203,Mesa,1
7/7/2022,88415,Clayton,1
7/7/2022,89149,Las Vegas,1
7/7/2022,92691,Mission Viejo,1
7/7/2022,99509,Anchorage,1
7/6/2022,04856,Rockport,1
7/6/2022,07869,Randolph,1
7/6/2022,11205,Brooklyn,1
7/6/2022,13090,Liverpool,1
7/6/2022,13905,Binghamton,1
7/6/2022,15367,Venetia,1
7/6/2022,16509,Erie,1
7/6/2022,22101,McLean,1
7/6/2022,28782,Tryon,1
7/6/2022,28806,Asheville,1
7/6/2022,30115,Canton,1
7/6/2022,32803,Orlando,1
7/6/2022,32907,Palm Bay,1
7/6/2022,33458,Jupiter,1
7/6/2022,39553,Gautier,1
7/6/2022,46060,Noblesville,1
7/6/2022,60431,Joliete,1
7/6/2022,80207,Denver,1
7/6/2022,94070,San Carlos,1
7/6/2022,94401,San Mateo,1
7/6/2022,95003,aptos,1
7/6/2022,95219,Stockton,1
7/5/2022,07052,West Orange,1
7/5/2022,07067,Colonia,1
7/5/2022,11238,Brooklyn,1
7/5/2022,20175,Leesburg,1
7/5/2022,21236,Nottingham,1
7/5/2022,23434,Suffolk,1
7/5/2022,33071,Coral Springs,1
7/5/2022,33311,fort lauderdale,1
7/5/2022,49319,Cedar Springs,1
7/5/2022,55075,South St Paul,1
7/5/2022,59840,Hamilton,1
7/5/2022,60089,Buffalo Grove,1
7/5/2022,66043,Lansing,1
7/5/2022,75034,Frisco,2
7/5/2022,78155,Seguin,1
7/5/2022,78728,Austin,1
7/5/2022,89519,Reno,1
7/5/2022,90025,Los Angeles,1
7/5/2022,90036,Los Angeles,1
7/5/2022,94121,San Francisco,1
7/5/2022,97123,Hillsboro,1
7/5/2022,97203,Portland,1
7/4/2022,02139,Cambridge,1
7/4/2022,27703,Durham,1
7/4/2022,83605,Caldewell,1
7/4/2022,93950,Pacific Grove,1
7/4/2022,94534,Fairfield,1
7/3/2022,07302,Jersey City,1
7/3/2022,91729,Cucamonga,1
7/2/2022,03766,Lebanon,1
7/2/2022,22611,BERRYVILLE,1
7/2/2022,40222,Louisville,1
7/2/2022,47904,Lafayette,1
7/2/2022,60110,Carpentersville,1
7/2/2022,62702,Springfield,1
7/2/2022,87120,Albuquerque,1
7/2/2022,96746,Kapaa,1
7/1/2022,,,1
7/1/2022,01864,North Reading,1
7/1/2022,06002,Bloomfield,1
7/1/2022,06010,Bristol,1
7/1/2022,11216,New York,1
7/1/2022,11360,Bayside,1
7/1/2022,20772,Upper Marlboro,1
7/1/2022,27607,Raleigh,1
7/1/2022,30655,Monroe,1
7/1/2022,32092,St. Augustine,1
7/1/2022,33062,Pompano Beach,1
7/1/2022,34119,Naples,1
7/1/2022,34982,Ft. Pierce,1
7/1/2022,53214,West Allis,1
7/1/2022,62034,Glen Carbon,1
7/1/2022,66502,Manhattan,1
7/1/2022,75063,irving,1
7/1/2022,78501,McAllen,1
7/1/2022,80221,Denver,1
7/1/2022,83703,Boise,1
7/1/2022,85085,Phoenix,1
7/1/2022,90065,Los Angeles,1
7/1/2022,90401,Santa Monica,1
7/1/2022,90405,Santa Monica,1
7/1/2022,92128,San Diego,1
7/1/2022,93609,Caruthers,1
7/1/2022,94607,Oakland,1
7/1/2022,94617,Oakland,1
6/30/2022,02125,Dorchester,1
6/30/2022,08827,Hampton,1
6/30/2022,10013,New York,1
6/30/2022,11385,Ridgewood,1
6/30/2022,17316,East Berlin,1
6/30/2022,20772,Upper Marlboro,1
6/30/2022,21224,Baltimore,1
6/30/2022,22192,WOODBRIDGE,1
6/30/2022,22309,Alexandria,1
6/30/2022,22960,Orange,1
6/30/2022,27770,Greenbelt,1
6/30/2022,28090,Lawndale,1
6/30/2022,30252,McDonough,1
6/30/2022,30741,Rossville,1
6/30/2022,33953,Port Charlotte,1
6/30/2022,49316,Caledonia,1
6/30/2022,52240,Iowa City,1
6/30/2022,52557,Fairfield,1
6/30/2022,55423,Richfield,1
6/30/2022,55432,Fridley,1
6/30/2022,60640,chicago,1
6/30/2022,71270,Ruston,1
6/30/2022,77386,Spring,1
6/30/2022,83714,Boise,1
6/30/2022,92029,Escondido,1
6/30/2022,94607,Oakland,1
6/30/2022,94608,Oakland,1
6/30/2022,94611,Oakland,1
6/30/2022,98006,Bellevue,1
6/30/2022,98327,Dupont,1
6/29/2022,01606,Worcester,1
6/29/2022,06460,Milford,1
6/29/2022,08037,Hammonton,1
6/29/2022,10027,New York,1
6/29/2022,10986,Tomkins Cove,1
6/29/2022,11211,Brooklyn,1
6/29/2022,18960,Sellersville,1
6/29/2022,19012,Cheltenham,1
6/29/2022,19121,Philadelphia,1
6/29/2022,20110,Manassas,1
6/29/2022,27529,Garner,1
6/29/2022,28269,Charolette,1
6/29/2022,33179,Miami,1
6/29/2022,37209,Nashville,1
6/29/2022,73071,Norman,1
6/29/2022,78703,Austin,1
6/29/2022,79707,Midland,1
6/29/2022,80816,floressant,1
6/29/2022,81621,Basalt,1
6/29/2022,90039,Los Angeles,1
6/29/2022,91910,Chula Vista,1
6/29/2022,92101,San Diego,1
6/29/2022,92637,Laguna Woods,1
6/29/2022,94107,San Francisco,1
6/29/2022,97206,Portland,1
6/29/2022,98107,Seattle,1
6/28/2022,02840,Newport,1
6/28/2022,03055,Milford,1
6/28/2022,06117,West Hartford,1
6/28/2022,06906,Stamford,1
6/28/2022,11415,Kew Gardens,1
6/28/2022,19087,Wayne,1
6/28/2022,22030,Fairfax,1
6/28/2022,22660,Tomsbrook,1
6/28/2022,22901,Charlottesville,1
6/28/2022,27041,Pilot Mountain,1
6/28/2022,27278,Hillsborough,1
6/28/2022,28677,Stateville,1
6/28/2022,29715,Fort Mill,1
6/28/2022,30033,Decatur,1
6/28/2022,31794,Tifton,1
6/28/2022,33317,Plantation,1
6/28/2022,34119,Naples,1
6/28/2022,37085,Lascassas,1
6/28/2022,46321,Munster,1
6/28/2022,50266,West Des Moines,1
6/28/2022,60102,Algonquin,1
6/28/2022,85713,TUCSON,1
6/28/2022,90404,Santa Monica,1
6/28/2022,92342,Helendale,1
6/28/2022,92870,Placentia,1
6/28/2022,94530,El Cerrito,1
6/28/2022,97008,Beaverton,1
6/28/2022,98296,Snohomish,1
6/27/2022,07728,Freehold,1
6/27/2022,08096,Deptford,1
6/27/2022,10007,New York,1
6/27/2022,10025,New York,1
6/27/2022,10044,New York,1
6/27/2022,19123,Philadelphia,1
6/27/2022,20747,District Heights,1
6/27/2022,22205,Arlington,1
6/27/2022,22401,Fredericksburg,1
6/27/2022,23112,Midlothian,1
6/27/2022,30310,Atlanta,1
6/27/2022,31210,Macon,1
6/27/2022,35040,Calera,1
6/27/2022,37803,Maryville,1
6/27/2022,70118,New Orleans,1
6/27/2022,85203,Mesa,1
6/27/2022,92833,Fullerton,1
6/27/2022,93117,Goleta,1
6/27/2022,98026,Edmonds,1
6/27/2022,98506,Olympia,1
6/26/2022,11201,Brooklyn,1
6/26/2022,20011,Washington,1
6/26/2022,28146,Salisbury,1
6/26/2022,32746,Heathrow,1
6/26/2022,43026,Hilliard,1
6/26/2022,98034,Kirkland,1
6/25/2022,93619,Clovis,1
6/25/2022,94531,Antioch,1
6/24/2022,00966,Guaynabo,1
6/24/2022,01757,Milford,1
6/24/2022,01960,Peabody,1
6/24/2022,07003,Bloomfield,1
6/24/2022,10033,New York,1
6/24/2022,10510,Briarcliff Manor,1
6/24/2022,11217,Brooklyn,1
6/24/2022,20850,Rockville,1
6/24/2022,27587,Wake Forest,1
6/24/2022,27970,Roper,1
6/24/2022,29410,1124 John Rutledge Ave,1
6/24/2022,32536,Crestview,1
6/24/2022,35803,Huntsville,1
6/24/2022,49103,Berrien Spring,1
6/24/2022,53151,New Berlin,1
6/24/2022,70118,New Orleans,1
6/24/2022,80109,Castle Rock,1
6/24/2022,81621,Basalt,1
6/24/2022,85053,PHOENIX,1
6/24/2022,85119,Apache Junction,1
6/24/2022,90047,Los Angeles,1
6/24/2022,92109,San Diego,1
6/24/2022,92234,Cathedral City,1
6/24/2022,93955,Seaside,1
6/24/2022,98011,Bothell,1
6/23/2022,01730,Bedford,1
6/23/2022,06082,Enfield,1
6/23/2022,06107,West Hartford,1
6/23/2022,06514,Hamden ,1
6/23/2022,14052,East Aurora,1
6/23/2022,19406,King of Prussia,1
6/23/2022,20695,White Plains,1
6/23/2022,27526,Conway,1
6/23/2022,28461,Southport,1
6/23/2022,29205,Columbia,1
6/23/2022,34953,Wintersville,1
6/23/2022,40272,Louisville,1
6/23/2022,48879,Saint Johns,1
6/23/2022,60625,Chicago,1
6/23/2022,79112,El Paso,1
6/23/2022,85309,Show Low,1
6/23/2022,89183,Las Vegas,1
6/23/2022,93908,Salinas,1
6/23/2022,94114,San Francisco,1
6/23/2022,94582,San Ramon,1
6/23/2022,98011,Bothell,1
6/22/2022,03031,Amherst,1
6/22/2022,03901,Berwick,1
6/22/2022,06877,Ridgefield,1
6/22/2022,07003,Bloomfield,1
6/22/2022,10926,Harriman,1
6/22/2022,11203,Brooklyn,1
6/22/2022,11233,Brooklyn,1
6/22/2022,14607,Rochester,1
6/22/2022,16830,Clearfield,1
6/22/2022,18222,Drums,1
6/22/2022,20019,Washington,1
6/22/2022,20190,Reston,1
6/22/2022,22030,Farifax,1
6/22/2022,22193,Woodbridge,1
6/22/2022,30052,Loganville,1
6/22/2022,30101,Ackworth,1
6/22/2022,37167,Smyrna,1
6/22/2022,47906,West Lafayette,1
6/22/2022,53223,Brown Deer,1
6/22/2022,54235,Sturgeon Bay,1
6/22/2022,55401,Minneapolis,1
6/22/2022,55416,St. Louis Park,1
6/22/2022,55423,Richfield,1
6/22/2022,60462,Orland Park,1
6/22/2022,72315,Blytheville,1
6/22/2022,73099,Yukon,1
6/22/2022,75002,Parker,1
6/22/2022,75206,Dallas,1
6/22/2022,78209,San Antonio,1
6/22/2022,79070,Perryton,1
6/22/2022,90066,Los Angeles,1
