pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
61,44,1023.0,6909.852913789708,6.754499426969411,20000.0,0,0.0027298667952409053,0.00014848354895893748,0.03363581390058279,0.08115952845111937,0.004414447927373174,0.0036929553714980033,0.00273564525741573,7.63971217375559e-05,0.0001934393312439481,0.03795454545454545,0.0021380250724906025,0.06870616200199102,0.003980283964618341
62,43,1015.0,6871.128568392845,6.7695847964461535,20000.0,0,0.00263749962854352,0.00012614934669601832,0.03344731135335905,0.07885535553752786,0.003771584070339614,0.0037370453521431736,0.0026138463334281093,-0.00039796054963464985,0.00018482684673466095,0.03581395348837209,0.002097239076748795,0.06653634339098445,0.004038087464019697
63,42,945.0,5747.001930321708,6.081483524149955,20000.0,0,0.0027100351849210056,0.0001329750276941779,0.027975282517059094,0.09687248674855915,0.004753304193195934,0.003619078486436572,0.002692876653695193,-0.00035911551742203064,0.0001904151342726809,0.04654761904761904,0.0022975181523373733,0.09139016906396702,0.004408958561791296
64,41,878.0,4775.46487361415,5.439026051952335,20000.0,0,0.0024542517603448498,0.00012297608634039667,0.023246029949074563,0.10557724332806148,0.005290197363154151,0.0035246984438812383,0.0024547937482006237,-0.00016573900772586217,0.0001735801305767003,0.03731707317073171,0.002130996747915011,0.08468534245125234,0.004765435745063356
65,40,852.0,4564.759979234568,5.3576995061438595,20000.0,0,0.002462708648362283,0.0001347781893485587,0.022220359691875618,0.11083117836579025,0.0060655268959411745,0.003522057084053174,0.0024667101158003346,-0.00010343299910396142,0.00017442274501038705,0.035875000000000004,0.002093732421361743,0.08574765858165366,0.004921400721054421
66,39,785.0,4228.805015567379,5.387012758684559,20000.0,0,0.002605657136580721,0.00011254254667733484,0.02058499656940807,0.12658040178899324,0.005467212311542836,0.003589453485433122,0.0026071377579279698,-0.00016207301146220612,0.0001843524788118359,0.02397435897435897,0.0014886660658562328,0.06293055745814743,0.0041660457120801285
67,38,771.0,4155.9956529294695,5.390396437003203,20000.0,0,0.002429532315739984,0.00011353362406466842,0.02023057481796653,0.12009210502424013,0.005611982115497805,0.003545445965505343,0.0024176055704219447,0.00029501637676635704,0.00017095052930797284,0.02828947368421052,0.0016256161784822748,0.07180430478758032,0.004479459793382339
68,37,734.0,3980.9897278191875,5.423691727274098,20000.0,0,0.0025035005943776748,0.0001229660283268186,0.0193786801681164,0.1291883953220233,0.006345428443013044,0.0035888699655449775,0.0025094328388052373,4.181290993974893e-05,0.00017744369772513917,0.02378378378378379,0.001440875437790829,0.0629785830943977,0.0040831935600979296
69,36,718.0,3847.297161920049,5.358352593203411,20000.0,0,0.002431064181793217,0.0001150341330697181,0.01872789087888267,0.12980982201975846,0.006142396589859946,0.003595275108099052,0.002430809574684035,0.0001754481221450394,0.00017188419340322686,0.025000000000000005,0.0015997161482812052,0.0668370392961225,0.0044542337952015
70,35,717.0,3846.8371691600487,5.365184336345954,20000.0,0,0.0026130615803965597,0.00011791749322685248,0.018725651724002815,0.13954449323903098,0.006297110240264915,0.0036159894112880596,0.0026192830610631064,4.1836440363754905e-05,0.00018521128143247803,0.021714285714285717,0.0015719831952136934,0.056768520970064,0.004276460035340357
