zip_code,zip_code_leading_zero,dma_code,dma_name,dma_name_facebook,dma_name_googleads
87322,87322,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87323,87323,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87325,87325,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87326,87326,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87327,87327,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87328,87328,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87347,87347,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87357,87357,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87364,87364,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87365,87365,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87375,87375,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87401,87401,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87402,87402,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87410,87410,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87412,87412,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87413,87413,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87415,87415,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87416,87416,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87417,87417,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87418,87418,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87419,87419,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87420,87420,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87421,87421,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87455,87455,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87461,87461,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87499,87499,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87501,87501,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87502,87502,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87503,87503,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87504,87504,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87505,87505,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87506,87506,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87507,87507,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87508,87508,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87509,87509,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87510,87510,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87511,87511,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87512,87512,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
87513,87513,790,Albuquerque-Santa Fe,Albuquerque-Santa Fe,Albuquerque-Santa Fe NM
84734,84734,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84735,84735,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84736,84736,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84737,84737,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84738,84738,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84739,84739,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84740,84740,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84741,84741,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84742,84742,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84743,84743,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84744,84744,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84745,84745,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84746,84746,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84747,84747,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84749,84749,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84750,84750,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84751,84751,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84752,84752,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84753,84753,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84754,84754,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84755,84755,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84756,84756,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84757,84757,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84758,84758,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84759,84759,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84760,84760,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84761,84761,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84762,84762,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84763,84763,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84764,84764,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84765,84765,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84766,84766,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84767,84767,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84770,84770,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84771,84771,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84772,84772,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84773,84773,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84774,84774,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84775,84775,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84776,84776,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84779,84779,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84780,84780,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84781,84781,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84782,84782,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84783,84783,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84784,84784,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84790,84790,770,Salt Lake City,Salt Lake City,Salt Lake City UT
84791,84791,770,Salt Lake City,Salt Lake City,Salt Lake City UT
85001,85001,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85002,85002,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85003,85003,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85004,85004,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85005,85005,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85006,85006,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85007,85007,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85008,85008,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85009,85009,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85010,85010,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85011,85011,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85012,85012,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85013,85013,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
85014,85014,753,Phoenix (Prescott),Phoenix (Prescott),Phoenix AZ
98221,98221,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98222,98222,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98223,98223,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98224,98224,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98225,98225,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98226,98226,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98227,98227,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98228,98228,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98229,98229,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98230,98230,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98231,98231,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98232,98232,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98233,98233,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98235,98235,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98236,98236,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98237,98237,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98238,98238,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98239,98239,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98240,98240,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98241,98241,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98243,98243,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98244,98244,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98245,98245,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98247,98247,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98248,98248,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98249,98249,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98250,98250,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98251,98251,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98252,98252,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98253,98253,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98255,98255,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98256,98256,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98257,98257,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98258,98258,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98259,98259,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98260,98260,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98261,98261,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98262,98262,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98263,98263,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98264,98264,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98266,98266,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98267,98267,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98270,98270,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98271,98271,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98272,98272,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98273,98273,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98274,98274,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98275,98275,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98276,98276,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98277,98277,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98278,98278,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98279,98279,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98280,98280,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98281,98281,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98282,98282,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98283,98283,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98284,98284,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98286,98286,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98287,98287,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98288,98288,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98290,98290,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98291,98291,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98292,98292,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98293,98293,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98294,98294,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98295,98295,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98296,98296,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98297,98297,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98303,98303,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98304,98304,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98305,98305,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98310,98310,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98311,98311,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98312,98312,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98314,98314,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98315,98315,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98320,98320,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98321,98321,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98322,98322,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98323,98323,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98324,98324,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98325,98325,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98326,98326,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98327,98327,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98328,98328,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98329,98329,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98330,98330,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98331,98331,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98332,98332,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98333,98333,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98335,98335,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98336,98336,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98337,98337,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98338,98338,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98339,98339,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98340,98340,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98342,98342,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98343,98343,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98344,98344,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
98345,98345,819,Seattle-Tacoma,Seattle-Tacoma,Seattle-Tacoma WA
30274,30274,524,Atlanta,Atlanta,Atlanta GA
30275,30275,524,Atlanta,Atlanta,Atlanta GA
30276,30276,524,Atlanta,Atlanta,Atlanta GA
30277,30277,524,Atlanta,Atlanta,Atlanta GA
30281,30281,524,Atlanta,Atlanta,Atlanta GA
30284,30284,524,Atlanta,Atlanta,Atlanta GA
30285,30285,524,Atlanta,Atlanta,Atlanta GA
30286,30286,524,Atlanta,Atlanta,Atlanta GA
30287,30287,524,Atlanta,Atlanta,Atlanta GA
30288,30288,524,Atlanta,Atlanta,Atlanta GA
30289,30289,524,Atlanta,Atlanta,Atlanta GA
30290,30290,524,Atlanta,Atlanta,Atlanta GA
30291,30291,524,Atlanta,Atlanta,Atlanta GA
30292,30292,524,Atlanta,Atlanta,Atlanta GA
30293,30293,524,Atlanta,Atlanta,Atlanta GA
30294,30294,524,Atlanta,Atlanta,Atlanta GA
30295,30295,524,Atlanta,Atlanta,Atlanta GA
30296,30296,524,Atlanta,Atlanta,Atlanta GA
30297,30297,524,Atlanta,Atlanta,Atlanta GA
30298,30298,524,Atlanta,Atlanta,Atlanta GA
30301,30301,524,Atlanta,Atlanta,Atlanta GA
30302,30302,524,Atlanta,Atlanta,Atlanta GA
30303,30303,524,Atlanta,Atlanta,Atlanta GA
30304,30304,524,Atlanta,Atlanta,Atlanta GA
30305,30305,524,Atlanta,Atlanta,Atlanta GA
30306,30306,524,Atlanta,Atlanta,Atlanta GA
30307,30307,524,Atlanta,Atlanta,Atlanta GA
30308,30308,524,Atlanta,Atlanta,Atlanta GA
30309,30309,524,Atlanta,Atlanta,Atlanta GA
30310,30310,524,Atlanta,Atlanta,Atlanta GA
30311,30311,524,Atlanta,Atlanta,Atlanta GA
30312,30312,524,Atlanta,Atlanta,Atlanta GA
30313,30313,524,Atlanta,Atlanta,Atlanta GA
30314,30314,524,Atlanta,Atlanta,Atlanta GA
30315,30315,524,Atlanta,Atlanta,Atlanta GA
30316,30316,524,Atlanta,Atlanta,Atlanta GA
30317,30317,524,Atlanta,Atlanta,Atlanta GA
30318,30318,524,Atlanta,Atlanta,Atlanta GA
30319,30319,524,Atlanta,Atlanta,Atlanta GA
30320,30320,524,Atlanta,Atlanta,Atlanta GA
30321,30321,524,Atlanta,Atlanta,Atlanta GA
30322,30322,524,Atlanta,Atlanta,Atlanta GA
30324,30324,524,Atlanta,Atlanta,Atlanta GA
30325,30325,524,Atlanta,Atlanta,Atlanta GA
30326,30326,524,Atlanta,Atlanta,Atlanta GA
30327,30327,524,Atlanta,Atlanta,Atlanta GA
30328,30328,524,Atlanta,Atlanta,Atlanta GA
30329,30329,524,Atlanta,Atlanta,Atlanta GA
30330,30330,524,Atlanta,Atlanta,Atlanta GA
30331,30331,524,Atlanta,Atlanta,Atlanta GA
30332,30332,524,Atlanta,Atlanta,Atlanta GA
30333,30333,524,Atlanta,Atlanta,Atlanta GA
30334,30334,524,Atlanta,Atlanta,Atlanta GA
30336,30336,524,Atlanta,Atlanta,Atlanta GA
40873,40873,557,Knoxville,Knoxville,Knoxville TN
40874,40874,531,"Tri-Cities, TN-VA","Tri-Cities, TN-VA",Tri-Cities TN-VA
40902,40902,557,Knoxville,Knoxville,Knoxville TN
40903,40903,541,Lexington,Lexington,Lexington KY
40906,40906,541,Lexington,Lexington,Lexington KY
40913,40913,557,Knoxville,Knoxville,Knoxville TN
40914,40914,541,Lexington,Lexington,Lexington KY
40915,40915,541,Lexington,Lexington,Lexington KY
40921,40921,541,Lexington,Lexington,Lexington KY
40923,40923,541,Lexington,Lexington,Lexington KY
40927,40927,557,Knoxville,Knoxville,Knoxville TN
40930,40930,541,Lexington,Lexington,Lexington KY
40931,40931,541,Lexington,Lexington,Lexington KY
40932,40932,541,Lexington,Lexington,Lexington KY
40935,40935,541,Lexington,Lexington,Lexington KY
40939,40939,557,Knoxville,Knoxville,Knoxville TN
40940,40940,557,Knoxville,Knoxville,Knoxville TN
40941,40941,541,Lexington,Lexington,Lexington KY
40943,40943,541,Lexington,Lexington,Lexington KY
40944,40944,541,Lexington,Lexington,Lexington KY
40946,40946,541,Lexington,Lexington,Lexington KY
40949,40949,541,Lexington,Lexington,Lexington KY
40951,40951,541,Lexington,Lexington,Lexington KY
40953,40953,541,Lexington,Lexington,Lexington KY
40955,40955,557,Knoxville,Knoxville,Knoxville TN
40958,40958,557,Knoxville,Knoxville,Knoxville TN
40962,40962,541,Lexington,Lexington,Lexington KY
40964,40964,557,Knoxville,Knoxville,Knoxville TN
40965,40965,557,Knoxville,Knoxville,Knoxville TN
40972,40972,541,Lexington,Lexington,Lexington KY
40977,40977,557,Knoxville,Knoxville,Knoxville TN
40979,40979,531,"Tri-Cities, TN-VA","Tri-Cities, TN-VA",Tri-Cities TN-VA
40981,40981,541,Lexington,Lexington,Lexington KY
40982,40982,541,Lexington,Lexington,Lexington KY
40983,40983,541,Lexington,Lexington,Lexington KY
40988,40988,557,Knoxville,Knoxville,Knoxville TN
40995,40995,541,Lexington,Lexington,Lexington KY
40997,40997,541,Lexington,Lexington,Lexington KY
40999,40999,541,Lexington,Lexington,Lexington KY
41001,41001,515,Cincinnati,Cincinnati,Cincinnati OH
41002,41002,515,Cincinnati,Cincinnati,Cincinnati OH
41003,41003,541,Lexington,Lexington,Lexington KY
41004,41004,515,Cincinnati,Cincinnati,Cincinnati OH
41005,41005,515,Cincinnati,Cincinnati,Cincinnati OH
41006,41006,515,Cincinnati,Cincinnati,Cincinnati OH
41007,41007,515,Cincinnati,Cincinnati,Cincinnati OH
41008,41008,529,Louisville,Louisville,Louisville KY
41010,41010,515,Cincinnati,Cincinnati,Cincinnati OH
41011,41011,515,Cincinnati,Cincinnati,Cincinnati OH
41012,41012,515,Cincinnati,Cincinnati,Cincinnati OH
41014,41014,515,Cincinnati,Cincinnati,Cincinnati OH
41015,41015,515,Cincinnati,Cincinnati,Cincinnati OH
41016,41016,515,Cincinnati,Cincinnati,Cincinnati OH
41017,41017,515,Cincinnati,Cincinnati,Cincinnati OH
41018,41018,515,Cincinnati,Cincinnati,Cincinnati OH
41019,41019,515,Cincinnati,Cincinnati,Cincinnati OH
41022,41022,515,Cincinnati,Cincinnati,Cincinnati OH
41030,41030,515,Cincinnati,Cincinnati,Cincinnati OH
41031,41031,541,Lexington,Lexington,Lexington KY
41033,41033,515,Cincinnati,Cincinnati,Cincinnati OH
41034,41034,515,Cincinnati,Cincinnati,Cincinnati OH
41035,41035,515,Cincinnati,Cincinnati,Cincinnati OH
41037,41037,541,Lexington,Lexington,Lexington KY
41039,41039,541,Lexington,Lexington,Lexington KY
41040,41040,515,Cincinnati,Cincinnati,Cincinnati OH
41041,41041,541,Lexington,Lexington,Lexington KY
41042,41042,515,Cincinnati,Cincinnati,Cincinnati OH
41043,41043,515,Cincinnati,Cincinnati,Cincinnati OH
41044,41044,515,Cincinnati,Cincinnati,Cincinnati OH
41045,41045,529,Louisville,Louisville,Louisville KY
41046,41046,515,Cincinnati,Cincinnati,Cincinnati OH
41048,41048,515,Cincinnati,Cincinnati,Cincinnati OH
41049,41049,541,Lexington,Lexington,Lexington KY
41051,41051,515,Cincinnati,Cincinnati,Cincinnati OH
41052,41052,515,Cincinnati,Cincinnati,Cincinnati OH
41053,41053,515,Cincinnati,Cincinnati,Cincinnati OH
41054,41054,515,Cincinnati,Cincinnati,Cincinnati OH
41055,41055,515,Cincinnati,Cincinnati,Cincinnati OH
41056,41056,515,Cincinnati,Cincinnati,Cincinnati OH
41059,41059,515,Cincinnati,Cincinnati,Cincinnati OH
41061,41061,515,Cincinnati,Cincinnati,Cincinnati OH
41062,41062,515,Cincinnati,Cincinnati,Cincinnati OH
41063,41063,515,Cincinnati,Cincinnati,Cincinnati OH
41064,41064,515,Cincinnati,Cincinnati,Cincinnati OH
41065,41065,541,Lexington,Lexington,Lexington KY
41071,41071,515,Cincinnati,Cincinnati,Cincinnati OH
41072,41072,515,Cincinnati,Cincinnati,Cincinnati OH
41073,41073,515,Cincinnati,Cincinnati,Cincinnati OH
41074,41074,515,Cincinnati,Cincinnati,Cincinnati OH
41075,41075,515,Cincinnati,Cincinnati,Cincinnati OH
41076,41076,515,Cincinnati,Cincinnati,Cincinnati OH
41080,41080,515,Cincinnati,Cincinnati,Cincinnati OH
41081,41081,541,Lexington,Lexington,Lexington KY
41083,41083,529,Louisville,Louisville,Louisville KY
41085,41085,515,Cincinnati,Cincinnati,Cincinnati OH
41086,41086,515,Cincinnati,Cincinnati,Cincinnati OH
41091,41091,515,Cincinnati,Cincinnati,Cincinnati OH
41092,41092,515,Cincinnati,Cincinnati,Cincinnati OH
41093,41093,541,Lexington,Lexington,Lexington KY
41094,41094,515,Cincinnati,Cincinnati,Cincinnati OH
51237,51237,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51238,51238,624,Sioux City,Sioux City,Sioux City IA
51239,51239,624,Sioux City,Sioux City,Sioux City IA
51240,51240,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51241,51241,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51242,51242,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51243,51243,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51244,51244,624,Sioux City,Sioux City,Sioux City IA
51245,51245,624,Sioux City,Sioux City,Sioux City IA
51246,51246,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51247,51247,624,Sioux City,Sioux City,Sioux City IA
51248,51248,624,Sioux City,Sioux City,Sioux City IA
51249,51249,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51250,51250,624,Sioux City,Sioux City,Sioux City IA
51301,51301,624,Sioux City,Sioux City,Sioux City IA
51331,51331,624,Sioux City,Sioux City,Sioux City IA
51333,51333,624,Sioux City,Sioux City,Sioux City IA
51334,51334,624,Sioux City,Sioux City,Sioux City IA
51338,51338,624,Sioux City,Sioux City,Sioux City IA
51340,51340,624,Sioux City,Sioux City,Sioux City IA
51341,51341,624,Sioux City,Sioux City,Sioux City IA
51342,51342,624,Sioux City,Sioux City,Sioux City IA
51343,51343,624,Sioux City,Sioux City,Sioux City IA
51344,51344,624,Sioux City,Sioux City,Sioux City IA
51345,51345,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51346,51346,624,Sioux City,Sioux City,Sioux City IA
51347,51347,624,Sioux City,Sioux City,Sioux City IA
51350,51350,725,Sioux Falls (Mitchell),Sioux Falls(Mitchell),Sioux Falls(Mitchell) SD
51351,51351,624,Sioux City,Sioux City,Sioux City IA
