Date,City,State,DMA,geo,sessions,fb_dma_cost,tiktok_state_cost,google_cost,city_dma_session_ratio,city_state_session_ratio,facebook_cost_city_normalized,tiktok_cost_city_normalized,total_cost,geo_id
2024-10-29,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,170.5742326,18.83,2.67,0.008547008547008548,0.004545454545454545,1.457899423931624,0.08559090909090908,4.213490333022533,84
2024-10-29,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,170.5742326,18.83,1.52,0.008547008547008548,0.004545454545454545,1.457899423931624,0.08559090909090908,3.063490333022533,84
2024-10-30,COLUMBIA,MO,COLUMBIA-JEFFERSON CITY,COLUMBIA,1,2.21990681,5.63,1.21,1.0,0.3333333333333333,2.21990681,1.8766666666666665,5.306573476666666,1572
2024-10-30,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,30.71871041,5.47,8.29,0.08333333333333333,0.05,2.5598925341666665,0.2735,11.123392534166666,1335
2024-10-30,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,160.003283,50.14,4.95,0.02564102564102564,0.012875536480686695,4.102648282051282,0.6455793991416309,9.698227681192915,219
2024-10-30,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,160.003283,50.14,1.45,0.02564102564102564,0.012875536480686695,4.102648282051282,0.6455793991416309,6.198227681192913,219
2024-10-30,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,25.91891191,4.19,30.31,1.0,0.8571428571428571,25.91891191,3.5914285714285716,59.820340481428566,274
2024-10-30,LONG BEACH,NY,NEW YORK,LONG BEACH,1,341.9056466,24.25,0.0,0.008333333333333333,0.008849557522123894,2.8492137216666666,0.21460176991150443,3.063815491578171,1160
2024-10-30,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,4,160.003283,50.14,5.6,0.03418803418803419,0.017167381974248927,5.4701977094017105,0.8607725321888412,11.930970241590552,793
2024-10-30,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,32,160.003283,50.14,14.51,0.27350427350427353,0.13733905579399142,43.761581675213684,6.88618025751073,65.15776193272441,83
2024-10-30,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,32,160.003283,50.14,13.43,0.27350427350427353,0.13733905579399142,43.761581675213684,6.88618025751073,64.07776193272441,83
2024-10-30,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,160.003283,50.14,0.0,0.008547008547008548,0.004291845493562232,1.3675494273504276,0.2151931330472103,1.582742560397638,84
2024-10-31,COLUMBIA,MO,COLUMBIA-JEFFERSON CITY,COLUMBIA,1,1.56948212,4.16,10.6,1.0,0.25,1.56948212,1.04,13.20948212,1572
2024-10-31,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,28.32065515,6.04,15.86,0.16666666666666666,0.125,4.720109191666666,0.755,21.335109191666664,1335
2024-10-31,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,30.43995586,4.16,1.51,0.3333333333333333,0.75,10.146651953333333,3.12,14.776651953333332,263
2024-10-31,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,30.55991627,4.45,12.41,1.0,0.375,30.55991627,1.6687500000000002,44.63866627,274
2024-10-31,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,156.0485093,45.01,1.12,0.011764705882352941,0.0055248618784530384,1.8358648152941177,0.24867403314917125,3.204538848443289,793
2024-10-31,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,156.0485093,45.01,4.91,0.3411764705882353,0.16022099447513813,53.24007964352941,7.211546961325967,65.36162660485537,83
2024-10-31,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,156.0485093,45.01,11.13,0.3411764705882353,0.16022099447513813,53.24007964352941,7.211546961325967,71.58162660485537,83
2024-11-01,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,181.4013369,39.86,1.16,0.03260869565217391,0.016574585635359115,5.915260985869565,0.6606629834254143,7.735923969294979,219
2024-11-01,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,30.15523518,4.62,28.79,1.0,0.6666666666666666,30.15523518,3.08,62.025235179999996,274
2024-11-01,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,181.4013369,39.86,6.32,0.010869565217391304,0.0055248618784530384,1.9717536619565215,0.2202209944751381,8.51197465643166,793
2024-11-01,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,181.4013369,39.86,21.14,0.2826086956521739,0.143646408839779,51.265595210869556,5.725745856353591,78.13134106722316,83
2024-11-01,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,181.4013369,39.86,23.99,0.2826086956521739,0.143646408839779,51.265595210869556,5.725745856353591,80.98134106722316,83
2024-11-01,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,181.4013369,39.86,0.0,0.010869565217391304,0.0055248618784530384,1.9717536619565215,0.2202209944751381,2.1919746564316593,84
2024-11-02,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,168.6359122,37.68,4.82,0.012658227848101266,0.007194244604316547,2.1346318,0.2710791366906475,7.225710936690648,219
2024-11-02,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,31.69547265,3.62,58.8,1.0,0.6,31.69547265,2.172,92.66747265,274
2024-11-02,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,168.6359122,37.68,1.1,0.012658227848101266,0.007194244604316547,2.1346318,0.2710791366906475,3.505710936690648,793
2024-11-02,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,168.6359122,37.68,24.76,0.012658227848101266,0.007194244604316547,2.1346318,0.2710791366906475,27.16571093669065,793
2024-11-02,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,168.6359122,37.68,13.39,0.3037974683544304,0.17266187050359713,51.231163200000005,6.50589928057554,71.12706248057555,83
2024-11-02,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,168.6359122,37.68,18.89,0.3037974683544304,0.17266187050359713,51.231163200000005,6.50589928057554,76.62706248057555,83
2024-11-03,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,185.2885222,38.73,1.71,0.01282051282051282,0.0064516129032258064,2.375493874358974,0.24987096774193546,4.335364842100909,219
2024-11-03,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,185.2885222,38.73,3.14,0.01282051282051282,0.0064516129032258064,2.375493874358974,0.24987096774193546,5.765364842100909,219
2024-11-03,ISLIP,NY,NEW YORK,ISLIP,3,436.6658168,18.27,5.86,0.02830188679245283,0.030303030303030304,12.358466513207548,0.5536363636363636,18.772102876843913,252
2024-11-03,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,33.4543166,5.33,1.32,0.5,0.3333333333333333,16.7271583,1.7766666666666666,19.823824966666667,263
2024-11-03,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,33.4543166,5.33,9.71,0.5,0.3333333333333333,16.7271583,1.7766666666666666,28.213824966666667,263
2024-11-03,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,30.31484995,3.71,43.36,1.0,0.75,30.31484995,2.7824999999999998,76.45734995,274
2024-11-03,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,185.2885222,38.73,20.29,0.3333333333333333,0.16774193548387098,61.76284073333333,6.496645161290322,88.54948589462364,83
2024-11-03,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,185.2885222,38.73,16.34,0.3333333333333333,0.16774193548387098,61.76284073333333,6.496645161290322,84.59948589462364,83
2024-11-04,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,27.02531097,4.23,0.0,0.5,0.16666666666666666,13.512655485,0.7050000000000001,14.217655485,263
2024-11-04,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,7,27.23527454,3.64,40.11,1.0,0.7777777777777778,27.23527454,2.8311111111111114,70.1763856511111,274
2024-11-04,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,183.1382246,45.0,1.48,0.010526315789473684,0.00510204081632653,1.9277707852631578,0.22959183673469385,3.637362621997852,793
2024-11-04,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,183.1382246,45.0,8.16,0.010526315789473684,0.00510204081632653,1.9277707852631578,0.22959183673469385,10.317362621997852,793
2024-11-04,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,183.1382246,45.0,22.9,0.3473684210526316,0.1683673469387755,63.616435913684214,7.576530612244897,94.0929665259291,83
2024-11-04,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,183.1382246,45.0,14.5,0.3473684210526316,0.1683673469387755,63.616435913684214,7.576530612244897,85.69296652592911,83
2024-11-05,FRANKLIN,TN,NASHVILLE,FRANKLIN,3,32.37810255,3.67,6.39,0.3,0.2727272727272727,9.713430765,1.0009090909090907,17.10433985590909,1335
2024-11-05,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,7,27.30839965,2.59,24.09,1.0,0.875,27.30839965,2.26625,53.66464965,274
2024-11-05,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,169.770051,32.44,10.16,0.26666666666666666,0.15894039735099338,45.2720136,5.156026490066225,60.58804009006623,83
2024-11-05,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,169.770051,32.44,21.82,0.26666666666666666,0.15894039735099338,45.2720136,5.156026490066225,72.24804009006623,83
2024-11-06,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,153.7232769,46.85,4.55,0.011494252873563218,0.0056179775280898875,1.7669342172413793,0.26320224719101126,6.580136464432391,219
2024-11-06,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,23.63742855,5.2,3.37,0.6666666666666666,0.8,15.758285699999998,4.16,23.2882857,263
2024-11-06,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,4,29.93674326,3.79,126.01,1.0,0.8,29.93674326,3.032,158.97874326000002,274
2024-11-06,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,153.7232769,46.85,18.81,0.011494252873563218,0.0056179775280898875,1.7669342172413793,0.26320224719101126,20.840136464432387,793
2024-11-06,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,20,153.7232769,46.85,20.59,0.22988505747126436,0.11235955056179775,35.338684344827584,5.264044943820225,61.19272928864781,83
2024-11-06,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,20,153.7232769,46.85,33.01,0.22988505747126436,0.11235955056179775,35.338684344827584,5.264044943820225,73.6127292886478,83
2024-11-07,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,155.6657083,34.68,2.75,0.01,0.004975124378109453,1.5566570830000002,0.17253731343283582,4.479194396432836,219
2024-11-07,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,155.6657083,34.68,2.9,0.01,0.004975124378109453,1.5566570830000002,0.17253731343283582,4.629194396432835,219
2024-11-07,ISLIP,NY,NEW YORK,ISLIP,3,363.7698649,16.07,0.0,0.0196078431372549,0.02,7.132742449019608,0.3214,7.454142449019607,252
2024-11-07,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,22.3050864,3.89,2.6,0.8,0.5714285714285714,17.84406912,2.222857142857143,22.666926262857146,263
2024-11-07,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,12,26.25421644,2.87,17.77,1.0,0.8571428571428571,26.25421644,2.46,46.484216440000004,274
2024-11-07,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,155.6657083,34.68,47.54,0.24,0.11940298507462686,37.359769992,4.1408955223880595,89.04066551438805,83
2024-11-07,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,24,155.6657083,34.68,6.22,0.24,0.11940298507462686,37.359769992,4.1408955223880595,47.72066551438805,83
2024-11-08,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,144.8671549,39.32,1.9,0.011904761904761904,0.005434782608695652,1.7246089869047618,0.21369565217391304,3.838304639078675,219
2024-11-08,HARRISON,NY,NEW YORK,HARRISON,1,344.0557436,15.97,8.86,0.006993006993006993,0.007407407407407408,2.405984220979021,0.1182962962962963,11.384280517275318,4336
2024-11-08,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,22.69642085,5.45,5.03,0.3333333333333333,0.25,7.565473616666666,1.3625,13.957973616666667,263
2024-11-08,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,24.40615123,2.54,39.99,1.0,0.6,24.40615123,1.524,65.92015123,274
2024-11-08,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,27,144.8671549,39.32,18.04,0.32142857142857145,0.14673913043478262,46.564442646428574,5.769782608695653,70.37422525512422,83
2024-11-08,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,27,144.8671549,39.32,19.83,0.32142857142857145,0.14673913043478262,46.564442646428574,5.769782608695653,72.16422525512422,83
2024-11-09,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,146.1564297,30.96,1.74,0.03488372093023256,0.018867924528301886,5.0984801058139535,0.5841509433962264,7.42263104921018,219
2024-11-09,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,146.1564297,30.96,1.22,0.03488372093023256,0.018867924528301886,5.0984801058139535,0.5841509433962264,6.9026310492101794,219
2024-11-09,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,23.06628016,5.84,5.28,0.75,1.0,17.29971012,5.84,28.41971012,263
2024-11-09,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,25.51588511,2.3,30.83,1.0,1.0,25.51588511,2.3,58.645885109999995,274
2024-11-09,ROCHESTER,NY,"ROCHESTER, NY",ROCHESTER,1,10.12836662,13.83,12.83,0.5,0.012195121951219513,5.06418331,0.16865853658536586,18.062841846585364,974
2024-11-09,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,32,146.1564297,30.96,11.24,0.37209302325581395,0.20125786163522014,54.38378779534883,6.230943396226416,71.85473119157525,83
2024-11-09,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,32,146.1564297,30.96,49.99,0.37209302325581395,0.20125786163522014,54.38378779534883,6.230943396226416,110.60473119157525,83
2024-11-10,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,24.91883551,7.32,7.93,0.5,0.2,12.459417755,1.4640000000000002,21.853417755,263
2024-11-10,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,7,28.7986542,3.1,52.58,1.0,0.875,28.7986542,2.7125,84.0911542,274
2024-11-10,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,19,163.4723607,33.13,10.64,0.3114754098360656,0.14074074074074075,50.91762054590164,4.662740740740741,66.22036128664239,83
2024-11-10,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,19,163.4723607,33.13,26.72,0.3114754098360656,0.14074074074074075,50.91762054590164,4.662740740740741,82.30036128664239,83
2024-11-10,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,163.4723607,33.13,2.58,0.01639344262295082,0.007407407407407408,2.6798747655737705,0.24540740740740744,5.505282172981178,84
2024-11-10,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,163.4723607,33.13,1.27,0.01639344262295082,0.007407407407407408,2.6798747655737705,0.24540740740740744,4.195282172981178,84
2024-11-11,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,22.68727771,3.54,3.62,0.16666666666666666,0.14285714285714285,3.7812129516666664,0.5057142857142857,7.906927237380952,263
2024-11-11,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,25.63692378,2.23,53.55,1.0,1.0,25.63692378,2.23,81.41692378,274
2024-11-11,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,168.969725,24.72,11.23,0.011764705882352941,0.005494505494505495,1.987879117647059,0.13582417582417583,13.353703293471236,793
2024-11-11,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,168.969725,24.72,13.49,0.3058823529411765,0.14285714285714285,51.68485705882354,3.531428571428571,68.70628563025211,83
2024-11-11,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,168.969725,24.72,11.29,0.3058823529411765,0.14285714285714285,51.68485705882354,3.531428571428571,66.50628563025211,83
2024-11-11,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,168.969725,24.72,2.46,0.011764705882352941,0.005494505494505495,1.987879117647059,0.13582417582417583,4.583703293471235,84
2024-11-11,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,168.969725,24.72,2.53,0.011764705882352941,0.005494505494505495,1.987879117647059,0.13582417582417583,4.653703293471235,84
2024-11-12,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,30.45579639,3.21,21.51,0.09090909090909091,0.07692307692307693,2.7687087627272726,0.24692307692307694,24.52563183965035,1335
2024-11-12,ISLIP,NY,NEW YORK,ISLIP,1,371.1887673,9.43,2.62,0.007407407407407408,0.008,2.7495464244444445,0.07544,5.444986424444445,252
2024-11-12,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,26.25637601,2.3,12.3,0.375,0.23076923076923078,9.84614100375,0.5307692307692308,22.676910234519234,263
2024-11-12,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,10,35.34512155,2.85,27.94,1.0,0.8333333333333334,35.34512155,2.375,65.66012155,274
2024-11-12,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,179.6752006,34.1,3.5,0.010309278350515464,0.0049261083743842365,1.8523216556701032,0.16798029556650249,5.520301951236606,793
2024-11-12,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,179.6752006,34.1,16.33,0.26804123711340205,0.12807881773399016,48.160363047422685,4.367487684729064,68.85785073215175,83
2024-11-12,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,179.6752006,34.1,43.45,0.26804123711340205,0.12807881773399016,48.160363047422685,4.367487684729064,95.97785073215175,83
2024-11-13,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,146.9516427,0.0,2.86,0.015625,0.006493506493506494,2.2961194171875,0.0,5.1561194171875,219
2024-11-13,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,24.97857943,0.0,5.82,0.5,0.2,12.489289715,0.0,18.309289715,263
2024-11-13,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,24.97857943,0.0,3.3,0.5,0.2,12.489289715,0.0,15.789289714999999,263
2024-11-13,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,28.43838267,0.0,19.47,1.0,0.25,28.43838267,0.0,47.908382669999995,274
2024-11-13,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,17,146.9516427,0.0,24.14,0.265625,0.11038961038961038,39.0340300921875,0.0,63.1740300921875,83
2024-11-13,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,17,146.9516427,0.0,7.89,0.265625,0.11038961038961038,39.0340300921875,0.0,46.9240300921875,83
2024-11-14,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,27.65810429,0.0,8.15,0.5,0.16666666666666666,13.829052145,0.0,21.979052145,263
2024-11-14,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,24.08834897,0.0,24.88,1.0,0.5,24.08834897,0.0,48.968348969999994,274
2024-11-14,LONG BEACH,NY,NEW YORK,LONG BEACH,1,312.1486051,0.0,3.57,0.007936507936507936,0.007518796992481203,2.4773698817460317,0.0,6.0473698817460315,1160
2024-11-14,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,3,142.3302446,0.0,1.83,0.031578947368421054,0.015625,4.494639303157895,0.0,6.324639303157895,793
2024-11-14,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,3,142.3302446,0.0,10.88,0.031578947368421054,0.015625,4.494639303157895,0.0,15.374639303157895,793
2024-11-14,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,19,142.3302446,0.0,5.85,0.2,0.09895833333333333,28.46604892,0.0,34.31604892,83
2024-11-14,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,19,142.3302446,0.0,37.58,0.2,0.09895833333333333,28.46604892,0.0,66.04604892,83
2024-11-15,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,139.2713922,0.0,3.73,0.013888888888888888,0.006711409395973154,1.9343248916666667,0.0,5.664324891666666,219
2024-11-15,HARRISON,NY,NEW YORK,HARRISON,1,315.937788,0.0,0.0,0.008333333333333333,0.008849557522123894,2.6328149,0.0,2.6328149,4336
2024-11-15,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,21.90707303,0.0,5.04,0.3333333333333333,0.2,7.3023576766666665,0.0,12.342357676666666,263
2024-11-15,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,10,26.52645584,0.0,34.0,1.0,0.7692307692307693,26.52645584,0.0,60.52645584,274
2024-11-15,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,139.2713922,0.0,7.03,0.3055555555555556,0.1476510067114094,42.55514761666667,0.0,49.585147616666674,83
2024-11-15,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,139.2713922,0.0,21.28,0.3055555555555556,0.1476510067114094,42.55514761666667,0.0,63.835147616666674,83
2024-11-16,ROCHESTER,NY,"ROCHESTER, NY",ROCHESTER,3,8.99892668,0.0,5.17,1.0,0.04225352112676056,8.99892668,0.0,14.16892668,974
2024-11-16,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,135.9437857,0.0,11.45,0.3333333333333333,0.13114754098360656,45.314595233333335,0.0,56.76459523333334,83
2024-11-16,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,135.9437857,0.0,29.03,0.3333333333333333,0.13114754098360656,45.314595233333335,0.0,74.34459523333334,83
2024-11-17,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,166.0279528,0.0,2.97,0.022222222222222223,0.009433962264150943,3.6895100622222223,0.0,6.659510062222223,219
2024-11-17,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,166.0279528,0.0,4.62,0.022222222222222223,0.009433962264150943,3.6895100622222223,0.0,8.309510062222223,219
2024-11-17,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,28.44793579,0.0,38.62,1.0,1.0,28.44793579,0.0,67.06793578999999,274
2024-11-17,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,12,166.0279528,0.0,11.9,0.26666666666666666,0.11320754716981132,44.27412074666667,0.0,56.17412074666667,83
2024-11-17,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,12,166.0279528,0.0,19.96,0.26666666666666666,0.11320754716981132,44.27412074666667,0.0,64.23412074666666,83
2024-11-18,ISLIP,NY,NEW YORK,ISLIP,3,367.2753124,0.0,16.77,0.02631578947368421,0.02608695652173913,9.6651398,0.0,26.4351398,252
2024-11-18,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,28.2342584,0.0,2.17,1.0,0.3333333333333333,28.2342584,0.0,30.404258400000003,263
2024-11-18,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,4,27.39442918,0.0,34.85,1.0,0.4444444444444444,27.39442918,0.0,62.24442918,274
2024-11-18,ROCHESTER,NY,"ROCHESTER, NY",ROCHESTER,1,11.81759682,0.0,3.42,0.25,0.008695652173913044,2.954399205,0.0,6.374399205,974
2024-11-18,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,140.4214445,0.0,8.96,0.23529411764705882,0.10191082802547771,33.040339882352946,0.0,42.00033988235295,83
2024-11-18,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,140.4214445,0.0,14.97,0.23529411764705882,0.10191082802547771,33.040339882352946,0.0,48.010339882352945,83
2024-11-19,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,30.41838273,0.0,1.08,0.1,0.07142857142857142,3.041838273,0.0,4.121838273,1335
2024-11-19,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,137.1427084,0.0,0.0,0.011494252873563218,0.006134969325153374,1.5763529701149426,0.0,1.5763529701149426,219
2024-11-19,ISLIP,NY,NEW YORK,ISLIP,1,346.601572,0.0,3.53,0.007633587786259542,0.008403361344537815,2.645813526717557,0.0,6.1758135267175565,252
2024-11-19,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,29.57842738,0.0,7.27,0.5,0.25,14.78921369,0.0,22.05921369,263
2024-11-19,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,33.16823652,0.0,29.6,1.0,1.0,33.16823652,0.0,62.76823652,274
2024-11-19,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,137.1427084,0.0,12.41,0.3333333333333333,0.17791411042944785,45.71423613333333,0.0,58.124236133333326,83
2024-11-19,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,137.1427084,0.0,23.44,0.3333333333333333,0.17791411042944785,45.71423613333333,0.0,69.15423613333333,83
2024-11-20,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,31.70862159,0.0,11.86,0.3333333333333333,0.1111111111111111,10.56954053,0.0,22.429540529999997,1335
2024-11-20,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,152.5333692,0.0,1.66,0.01639344262295082,0.006535947712418301,2.500547036065574,0.0,4.160547036065574,219
2024-11-20,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,32.79857421,0.0,1.32,0.14285714285714285,0.2,4.685510601428571,0.0,6.005510601428571,263
2024-11-20,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,32.79857421,0.0,7.98,0.14285714285714285,0.2,4.685510601428571,0.0,12.665510601428572,263
2024-11-20,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,30.68866593,0.0,61.14,1.0,0.75,30.68866593,0.0,91.82866593,274
2024-11-20,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,152.5333692,0.0,42.62,0.26229508196721313,0.10457516339869281,40.00875257704919,0.0,82.62875257704918,83
2024-11-20,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,152.5333692,0.0,26.61,0.26229508196721313,0.10457516339869281,40.00875257704919,0.0,66.61875257704918,83
