zip_code,dma_code,dma_name,city,state,state_name,geo_key_zip,geo_key_city,geo_key_dma,geo_key_state
95961,862,SACRAMNTO-STKTON-MODESTO,OLIVEHURST,CA,California,95961,"OLIVEHURST, CA",SACRAMNTO-STKTON-MODESTO,CA
95962,862,SACRAMNTO-STKTON-MODESTO,OREGON HOUSE,CA,California,95962,"OREGON HOUSE, CA",SACRAMNTO-STKTON-MODESTO,CA
95963,868,CHICO-REDDING,ORLAND,CA,California,95963,"ORLAND, CA",CHICO-REDDING,CA
95965,868,CHICO-REDDING,OROVILLE,CA,California,95965,"OROVILLE, CA",CHICO-REDDING,CA
95966,868,CHICO-REDDING,OROVILLE,CA,California,95966,"OROVILLE, CA",CHICO-REDDING,CA
95967,868,CHICO-REDDING,PARADISE,CA,California,95967,"PARADISE, CA",CHICO-REDDING,CA
95968,868,CHICO-REDDING,PALERMO,CA,California,95968,"PALERMO, CA",CHICO-REDDING,CA
95969,868,CHICO-REDDING,PARADISE,CA,California,95969,"PARADISE, CA",CHICO-REDDING,CA
95970,862,SACRAMNTO-STKTON-MODESTO,PRINCETON,CA,California,95970,"PRINCETON, CA",SACRAMNTO-STKTON-MODESTO,CA
95971,862,SACRAMNTO-STKTON-MODESTO,QUINCY,CA,California,95971,"QUINCY, CA",SACRAMNTO-STKTON-MODESTO,CA
95972,862,SACRAMNTO-STKTON-MODESTO,RACKERBY,CA,California,95972,"RACKERBY, CA",SACRAMNTO-STKTON-MODESTO,CA
95973,868,CHICO-REDDING,CHICO,CA,California,95973,"CHICO, CA",CHICO-REDDING,CA
95974,868,CHICO-REDDING,RICHVALE,CA,California,95974,"RICHVALE, CA",CHICO-REDDING,CA
95975,862,SACRAMNTO-STKTON-MODESTO,ROUGH AND READY,CA,California,95975,"ROUGH AND READY, CA",SACRAMNTO-STKTON-MODESTO,CA
95976,868,CHICO-REDDING,,,,95976,,CHICO-REDDING,
95977,862,SACRAMNTO-STKTON-MODESTO,SMARTSVILLE,CA,California,95977,"SMARTSVILLE, CA",SACRAMNTO-STKTON-MODESTO,CA
95978,868,CHICO-REDDING,STIRLING CITY,CA,California,95978,"STIRLING CITY, CA",CHICO-REDDING,CA
95979,862,SACRAMNTO-STKTON-MODESTO,STONYFORD,CA,California,95979,"STONYFORD, CA",SACRAMNTO-STKTON-MODESTO,CA
95980,862,SACRAMNTO-STKTON-MODESTO,TWAIN,CA,California,95980,"TWAIN, CA",SACRAMNTO-STKTON-MODESTO,CA
95981,862,SACRAMNTO-STKTON-MODESTO,CLIPPER MILLS,CA,California,95981,"CLIPPER MILLS, CA",SACRAMNTO-STKTON-MODESTO,CA
95982,862,SACRAMNTO-STKTON-MODESTO,SUTTER,CA,California,95982,"SUTTER, CA",SACRAMNTO-STKTON-MODESTO,CA
95983,862,SACRAMNTO-STKTON-MODESTO,TAYLORSVILLE,CA,California,95983,"TAYLORSVILLE, CA",SACRAMNTO-STKTON-MODESTO,CA
95984,862,SACRAMNTO-STKTON-MODESTO,TWAIN,CA,California,95984,"TWAIN, CA",SACRAMNTO-STKTON-MODESTO,CA
95986,862,SACRAMNTO-STKTON-MODESTO,WASHINGTON,CA,California,95986,"WASHINGTON, CA",SACRAMNTO-STKTON-MODESTO,CA
95987,862,SACRAMNTO-STKTON-MODESTO,WILLIAMS,CA,California,95987,"WILLIAMS, CA",SACRAMNTO-STKTON-MODESTO,CA
95988,868,CHICO-REDDING,WILLOWS,CA,California,95988,"WILLOWS, CA",CHICO-REDDING,CA
95991,862,SACRAMNTO-STKTON-MODESTO,MARYSVILLE,CA,California,95991,"MARYSVILLE, CA",SACRAMNTO-STKTON-MODESTO,CA
95992,862,SACRAMNTO-STKTON-MODESTO,YUBA CITY,CA,California,95992,"YUBA CITY, CA",SACRAMNTO-STKTON-MODESTO,CA
95993,862,SACRAMNTO-STKTON-MODESTO,MARYSVILLE,CA,California,95993,"MARYSVILLE, CA",SACRAMNTO-STKTON-MODESTO,CA
96001,868,CHICO-REDDING,REDDING,CA,California,96001,"REDDING, CA",CHICO-REDDING,CA
96002,868,CHICO-REDDING,REDDING,CA,California,96002,"REDDING, CA",CHICO-REDDING,CA
96003,868,CHICO-REDDING,REDDING,CA,California,96003,"REDDING, CA",CHICO-REDDING,CA
96006,868,CHICO-REDDING,ADIN,CA,California,96006,"ADIN, CA",CHICO-REDDING,CA
96007,868,CHICO-REDDING,ANDERSON,CA,California,96007,"ANDERSON, CA",CHICO-REDDING,CA
96008,868,CHICO-REDDING,BELLA VISTA,CA,California,96008,"BELLA VISTA, CA",CHICO-REDDING,CA
96009,811,RENO,BIEBER,CA,California,96009,"BIEBER, CA",RENO,CA
96010,868,CHICO-REDDING,BIG BAR,CA,California,96010,"BIG BAR, CA",CHICO-REDDING,CA
96011,868,CHICO-REDDING,BIG BEND,CA,California,96011,"BIG BEND, CA",CHICO-REDDING,CA
96013,868,CHICO-REDDING,BURNEY,CA,California,96013,"BURNEY, CA",CHICO-REDDING,CA
96014,813,MEDFORD-KLAMATH FALLS,CALLAHAN,CA,California,96014,"CALLAHAN, CA",MEDFORD-KLAMATH FALLS,CA
96015,868,CHICO-REDDING,CANBY,CA,California,96015,"CANBY, CA",CHICO-REDDING,CA
96016,868,CHICO-REDDING,CASSEL,CA,California,96016,"CASSEL, CA",CHICO-REDDING,CA
96017,868,CHICO-REDDING,CASTELLA,CA,California,96017,"CASTELLA, CA",CHICO-REDDING,CA
96019,868,CHICO-REDDING,SHASTA LAKE,CA,California,96019,"SHASTA LAKE, CA",CHICO-REDDING,CA
96020,862,SACRAMNTO-STKTON-MODESTO,CHESTER,CA,California,96020,"CHESTER, CA",SACRAMNTO-STKTON-MODESTO,CA
96021,868,CHICO-REDDING,CORNING,CA,California,96021,"CORNING, CA",CHICO-REDDING,CA
96022,868,CHICO-REDDING,COTTONWOOD,CA,California,96022,"COTTONWOOD, CA",CHICO-REDDING,CA
96023,813,MEDFORD-KLAMATH FALLS,DORRIS,CA,California,96023,"DORRIS, CA",MEDFORD-KLAMATH FALLS,CA
96024,868,CHICO-REDDING,DOUGLAS CITY,CA,California,96024,"DOUGLAS CITY, CA",CHICO-REDDING,CA
96025,813,MEDFORD-KLAMATH FALLS,DUNSMUIR,CA,California,96025,"DUNSMUIR, CA",MEDFORD-KLAMATH FALLS,CA
96027,813,MEDFORD-KLAMATH FALLS,ETNA,CA,California,96027,"ETNA, CA",MEDFORD-KLAMATH FALLS,CA
96028,868,CHICO-REDDING,FALL RIVER MILLS,CA,California,96028,"FALL RIVER MILLS, CA",CHICO-REDDING,CA
96029,868,CHICO-REDDING,CORNING,CA,California,96029,"CORNING, CA",CHICO-REDDING,CA
96031,813,MEDFORD-KLAMATH FALLS,FORKS OF SALMON,CA,California,96031,"FORKS OF SALMON, CA",MEDFORD-KLAMATH FALLS,CA
96032,813,MEDFORD-KLAMATH FALLS,FORT JONES,CA,California,96032,"FORT JONES, CA",MEDFORD-KLAMATH FALLS,CA
96033,868,CHICO-REDDING,FRENCH GULCH,CA,California,96033,"FRENCH GULCH, CA",CHICO-REDDING,CA
96034,813,MEDFORD-KLAMATH FALLS,GAZELLE,CA,California,96034,"GAZELLE, CA",MEDFORD-KLAMATH FALLS,CA
96035,868,CHICO-REDDING,GERBER,CA,California,96035,"GERBER, CA",CHICO-REDDING,CA
96037,813,MEDFORD-KLAMATH FALLS,GREENVIEW,CA,California,96037,"GREENVIEW, CA",MEDFORD-KLAMATH FALLS,CA
96038,813,MEDFORD-KLAMATH FALLS,GRENADA,CA,California,96038,"GRENADA, CA",MEDFORD-KLAMATH FALLS,CA
96039,813,MEDFORD-KLAMATH FALLS,HAPPY CAMP,CA,California,96039,"HAPPY CAMP, CA",MEDFORD-KLAMATH FALLS,CA
96040,868,CHICO-REDDING,HAT CREEK,CA,California,96040,"HAT CREEK, CA",CHICO-REDDING,CA
96041,868,CHICO-REDDING,HAYFORK,CA,California,96041,"HAYFORK, CA",CHICO-REDDING,CA
96044,813,MEDFORD-KLAMATH FALLS,HORNBROOK,CA,California,96044,"HORNBROOK, CA",MEDFORD-KLAMATH FALLS,CA
96046,868,CHICO-REDDING,HYAMPOM,CA,California,96046,"HYAMPOM, CA",CHICO-REDDING,CA
96047,868,CHICO-REDDING,IGO,CA,California,96047,"IGO, CA",CHICO-REDDING,CA
96048,868,CHICO-REDDING,JUNCTION CITY,CA,California,96048,"JUNCTION CITY, CA",CHICO-REDDING,CA
96049,868,CHICO-REDDING,REDDING,CA,California,96049,"REDDING, CA",CHICO-REDDING,CA
96050,813,MEDFORD-KLAMATH FALLS,YREKA,CA,California,96050,"YREKA, CA",MEDFORD-KLAMATH FALLS,CA
96051,868,CHICO-REDDING,LAKEHEAD,CA,California,96051,"LAKEHEAD, CA",CHICO-REDDING,CA
96052,868,CHICO-REDDING,LEWISTON,CA,California,96052,"LEWISTON, CA",CHICO-REDDING,CA
96054,868,CHICO-REDDING,LOOKOUT,CA,California,96054,"LOOKOUT, CA",CHICO-REDDING,CA
96055,868,CHICO-REDDING,LOS MOLINOS,CA,California,96055,"LOS MOLINOS, CA",CHICO-REDDING,CA
96056,811,RENO,MCARTHUR,CA,California,96056,"MCARTHUR, CA",RENO,CA
96057,813,MEDFORD-KLAMATH FALLS,MCCLOUD,CA,California,96057,"MCCLOUD, CA",MEDFORD-KLAMATH FALLS,CA
96058,813,MEDFORD-KLAMATH FALLS,MACDOEL,CA,California,96058,"MACDOEL, CA",MEDFORD-KLAMATH FALLS,CA
96059,868,CHICO-REDDING,MANTON,CA,California,96059,"MANTON, CA",CHICO-REDDING,CA
96061,868,CHICO-REDDING,MINERAL,CA,California,96061,"MINERAL, CA",CHICO-REDDING,CA
96062,868,CHICO-REDDING,MILLVILLE,CA,California,96062,"MILLVILLE, CA",CHICO-REDDING,CA
96063,868,CHICO-REDDING,MINERAL,CA,California,96063,"MINERAL, CA",CHICO-REDDING,CA
96064,813,MEDFORD-KLAMATH FALLS,MONTAGUE,CA,California,96064,"MONTAGUE, CA",MEDFORD-KLAMATH FALLS,CA
96065,868,CHICO-REDDING,MONTGOMERY CREEK,CA,California,96065,"MONTGOMERY CREEK, CA",CHICO-REDDING,CA
96067,813,MEDFORD-KLAMATH FALLS,MOUNT SHASTA,CA,California,96067,"MOUNT SHASTA, CA",MEDFORD-KLAMATH FALLS,CA
96068,811,RENO,NUBIEBER,CA,California,96068,"NUBIEBER, CA",RENO,CA
96069,868,CHICO-REDDING,BELLA VISTA,CA,California,96069,"BELLA VISTA, CA",CHICO-REDDING,CA
96070,868,CHICO-REDDING,,,,96070,,CHICO-REDDING,
96071,868,CHICO-REDDING,OLD STATION,CA,California,96071,"OLD STATION, CA",CHICO-REDDING,CA
96073,868,CHICO-REDDING,PALO CEDRO,CA,California,96073,"PALO CEDRO, CA",CHICO-REDDING,CA
96074,868,CHICO-REDDING,PASKENTA,CA,California,96074,"PASKENTA, CA",CHICO-REDDING,CA
96075,868,CHICO-REDDING,PAYNES CREEK,CA,California,96075,"PAYNES CREEK, CA",CHICO-REDDING,CA
96076,868,CHICO-REDDING,PLATINA,CA,California,96076,"PLATINA, CA",CHICO-REDDING,CA
96078,868,CHICO-REDDING,PROBERTA,CA,California,96078,"PROBERTA, CA",CHICO-REDDING,CA
96079,868,CHICO-REDDING,SHASTA LAKE,CA,California,96079,"SHASTA LAKE, CA",CHICO-REDDING,CA
96080,868,CHICO-REDDING,RED BLUFF,CA,California,96080,"RED BLUFF, CA",CHICO-REDDING,CA
96084,868,CHICO-REDDING,ROUND MOUNTAIN,CA,California,96084,"ROUND MOUNTAIN, CA",CHICO-REDDING,CA
96085,813,MEDFORD-KLAMATH FALLS,SCOTT BAR,CA,California,96085,"SCOTT BAR, CA",MEDFORD-KLAMATH FALLS,CA
96086,813,MEDFORD-KLAMATH FALLS,SEIAD VALLEY,CA,California,96086,"SEIAD VALLEY, CA",MEDFORD-KLAMATH FALLS,CA
91423,803,LOS ANGELES,SHERMAN OAKS,CA,California,91423,"SHERMAN OAKS, CA",LOS ANGELES,CA
91426,803,LOS ANGELES,ENCINO,CA,California,91426,"ENCINO, CA",LOS ANGELES,CA
91436,803,LOS ANGELES,ENCINO,CA,California,91436,"ENCINO, CA",LOS ANGELES,CA
91470,803,LOS ANGELES,,,,91470,,LOS ANGELES,
91482,803,LOS ANGELES,,,,91482,,LOS ANGELES,
91495,803,LOS ANGELES,,,,91495,,LOS ANGELES,
91496,803,LOS ANGELES,,,,91496,,LOS ANGELES,
91497,803,LOS ANGELES,,,,91497,,LOS ANGELES,
91499,803,LOS ANGELES,,,,91499,,LOS ANGELES,
91501,803,LOS ANGELES,BURBANK,CA,California,91501,"BURBANK, CA",LOS ANGELES,CA
91502,803,LOS ANGELES,BURBANK,CA,California,91502,"BURBANK, CA",LOS ANGELES,CA
91503,803,LOS ANGELES,BURBANK,CA,California,91503,"BURBANK, CA",LOS ANGELES,CA
91504,803,LOS ANGELES,BURBANK,CA,California,91504,"BURBANK, CA",LOS ANGELES,CA
91505,803,LOS ANGELES,BURBANK,CA,California,91505,"BURBANK, CA",LOS ANGELES,CA
91506,803,LOS ANGELES,BURBANK,CA,California,91506,"BURBANK, CA",LOS ANGELES,CA
91507,803,LOS ANGELES,BURBANK,CA,California,91507,"BURBANK, CA",LOS ANGELES,CA
91508,803,LOS ANGELES,BURBANK,CA,California,91508,"BURBANK, CA",LOS ANGELES,CA
91510,803,LOS ANGELES,BURBANK,CA,California,91510,"BURBANK, CA",LOS ANGELES,CA
91521,803,LOS ANGELES,,,,91521,,LOS ANGELES,
91522,803,LOS ANGELES,,,,91522,,LOS ANGELES,
91523,803,LOS ANGELES,,,,91523,,LOS ANGELES,
91526,803,LOS ANGELES,,,,91526,,LOS ANGELES,
91601,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91601,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91602,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91602,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91603,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91603,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91604,803,LOS ANGELES,STUDIO CITY,CA,California,91604,"STUDIO CITY, CA",LOS ANGELES,CA
91605,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91605,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91606,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91606,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91607,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91607,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91608,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91608,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91609,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91609,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91610,803,LOS ANGELES,TOLUCA LAKE,CA,California,91610,"TOLUCA LAKE, CA",LOS ANGELES,CA
91611,803,LOS ANGELES,,,,91611,,LOS ANGELES,
91612,803,LOS ANGELES,,,,91612,,LOS ANGELES,
91614,803,LOS ANGELES,STUDIO CITY,CA,California,91614,"STUDIO CITY, CA",LOS ANGELES,CA
91615,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91615,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91616,803,LOS ANGELES,NORTH HOLLYWOOD,CA,California,91616,"NORTH HOLLYWOOD, CA",LOS ANGELES,CA
91617,803,LOS ANGELES,VALLEY VILLAGE,CA,California,91617,"VALLEY VILLAGE, CA",LOS ANGELES,CA
91618,803,LOS ANGELES,,,,91618,,LOS ANGELES,
91701,803,LOS ANGELES,RANCHO CUCAMONGA,CA,California,91701,"RANCHO CUCAMONGA, CA",LOS ANGELES,CA
91702,803,LOS ANGELES,AZUSA,CA,California,91702,"AZUSA, CA",LOS ANGELES,CA
91706,803,LOS ANGELES,BALDWIN PARK,CA,California,91706,"BALDWIN PARK, CA",LOS ANGELES,CA
91708,803,LOS ANGELES,CHINO,CA,California,91708,"CHINO, CA",LOS ANGELES,CA
91709,803,LOS ANGELES,CHINO HILLS,CA,California,91709,"CHINO HILLS, CA",LOS ANGELES,CA
91710,803,LOS ANGELES,CHINO,CA,California,91710,"CHINO, CA",LOS ANGELES,CA
91711,803,LOS ANGELES,CLAREMONT,CA,California,91711,"CLAREMONT, CA",LOS ANGELES,CA
91714,803,LOS ANGELES,,,,91714,,LOS ANGELES,
91715,803,LOS ANGELES,CITY OF INDUSTRY,CA,California,91715,"CITY OF INDUSTRY, CA",LOS ANGELES,CA
91716,803,LOS ANGELES,CITY OF INDUSTRY,CA,California,91716,"CITY OF INDUSTRY, CA",LOS ANGELES,CA
91722,803,LOS ANGELES,COVINA,CA,California,91722,"COVINA, CA",LOS ANGELES,CA
91723,803,LOS ANGELES,COVINA,CA,California,91723,"COVINA, CA",LOS ANGELES,CA
91724,803,LOS ANGELES,COVINA,CA,California,91724,"COVINA, CA",LOS ANGELES,CA
91729,803,LOS ANGELES,RANCHO CUCAMONGA,CA,California,91729,"RANCHO CUCAMONGA, CA",LOS ANGELES,CA
91730,803,LOS ANGELES,RANCHO CUCAMONGA,CA,California,91730,"RANCHO CUCAMONGA, CA",LOS ANGELES,CA
91731,803,LOS ANGELES,EL MONTE,CA,California,91731,"EL MONTE, CA",LOS ANGELES,CA
91732,803,LOS ANGELES,EL MONTE,CA,California,91732,"EL MONTE, CA",LOS ANGELES,CA
91733,803,LOS ANGELES,EL MONTE,CA,California,91733,"EL MONTE, CA",LOS ANGELES,CA
91734,803,LOS ANGELES,EL MONTE,CA,California,91734,"EL MONTE, CA",LOS ANGELES,CA
91735,803,LOS ANGELES,,,,91735,,LOS ANGELES,
91737,803,LOS ANGELES,RANCHO CUCAMONGA,CA,California,91737,"RANCHO CUCAMONGA, CA",LOS ANGELES,CA
91739,803,LOS ANGELES,RANCHO CUCAMONGA,CA,California,91739,"RANCHO CUCAMONGA, CA",LOS ANGELES,CA
91740,803,LOS ANGELES,GLENDORA,CA,California,91740,"GLENDORA, CA",LOS ANGELES,CA
84412,770,SALT LAKE CITY,OGDEN,UT,Utah,84412,"OGDEN, UT",SALT LAKE CITY,UT
84414,770,SALT LAKE CITY,OGDEN,UT,Utah,84414,"OGDEN, UT",SALT LAKE CITY,UT
84415,770,SALT LAKE CITY,OGDEN,UT,Utah,84415,"OGDEN, UT",SALT LAKE CITY,UT
84501,770,SALT LAKE CITY,PRICE,UT,Utah,84501,"PRICE, UT",SALT LAKE CITY,UT
84510,770,SALT LAKE CITY,ANETH,UT,Utah,84510,"ANETH, UT",SALT LAKE CITY,UT
84511,770,SALT LAKE CITY,BLANDING,UT,Utah,84511,"BLANDING, UT",SALT LAKE CITY,UT
84512,770,SALT LAKE CITY,BLUFF,UT,Utah,84512,"BLUFF, UT",SALT LAKE CITY,UT
84513,770,SALT LAKE CITY,CASTLE DALE,UT,Utah,84513,"CASTLE DALE, UT",SALT LAKE CITY,UT
84515,770,SALT LAKE CITY,GREEN RIVER,UT,Utah,84515,"GREEN RIVER, UT",SALT LAKE CITY,UT
84516,770,SALT LAKE CITY,FERRON,UT,Utah,84516,"FERRON, UT",SALT LAKE CITY,UT
84518,770,SALT LAKE CITY,CLEVELAND,UT,Utah,84518,"CLEVELAND, UT",SALT LAKE CITY,UT
84520,770,SALT LAKE CITY,EAST CARBON,UT,Utah,84520,"EAST CARBON, UT",SALT LAKE CITY,UT
84521,770,SALT LAKE CITY,ELMO,UT,Utah,84521,"ELMO, UT",SALT LAKE CITY,UT
84522,770,SALT LAKE CITY,EMERY,UT,Utah,84522,"EMERY, UT",SALT LAKE CITY,UT
84523,770,SALT LAKE CITY,FERRON,UT,Utah,84523,"FERRON, UT",SALT LAKE CITY,UT
84525,770,SALT LAKE CITY,GREEN RIVER,UT,Utah,84525,"GREEN RIVER, UT",SALT LAKE CITY,UT
84526,770,SALT LAKE CITY,HELPER,UT,Utah,84526,"HELPER, UT",SALT LAKE CITY,UT
84528,770,SALT LAKE CITY,HUNTINGTON,UT,Utah,84528,"HUNTINGTON, UT",SALT LAKE CITY,UT
84529,770,SALT LAKE CITY,HELPER,UT,Utah,84529,"HELPER, UT",SALT LAKE CITY,UT
84530,770,SALT LAKE CITY,LA SAL,UT,Utah,84530,"LA SAL, UT",SALT LAKE CITY,UT
84531,770,SALT LAKE CITY,MEXICAN HAT,UT,Utah,84531,"MEXICAN HAT, UT",SALT LAKE CITY,UT
84532,770,SALT LAKE CITY,MOAB,UT,Utah,84532,"MOAB, UT",SALT LAKE CITY,UT
84533,770,SALT LAKE CITY,BLANDING,UT,Utah,84533,"BLANDING, UT",SALT LAKE CITY,UT
84534,770,SALT LAKE CITY,MONTEZUMA CREEK,UT,Utah,84534,"MONTEZUMA CREEK, UT",SALT LAKE CITY,UT
84535,770,SALT LAKE CITY,MONTICELLO,UT,Utah,84535,"MONTICELLO, UT",SALT LAKE CITY,UT
84536,770,SALT LAKE CITY,MONUMENT VALLEY,UT,Utah,84536,"MONUMENT VALLEY, UT",SALT LAKE CITY,UT
84537,770,SALT LAKE CITY,ORANGEVILLE,UT,Utah,84537,"ORANGEVILLE, UT",SALT LAKE CITY,UT
84539,770,SALT LAKE CITY,SUNNYSIDE,UT,Utah,84539,"SUNNYSIDE, UT",SALT LAKE CITY,UT
84540,770,SALT LAKE CITY,GREEN RIVER,UT,Utah,84540,"GREEN RIVER, UT",SALT LAKE CITY,UT
84542,770,SALT LAKE CITY,PRICE,UT,Utah,84542,"PRICE, UT",SALT LAKE CITY,UT
84601,770,SALT LAKE CITY,PROVO,UT,Utah,84601,"PROVO, UT",SALT LAKE CITY,UT
84602,770,SALT LAKE CITY,,,,84602,,SALT LAKE CITY,
84603,770,SALT LAKE CITY,PROVO,UT,Utah,84603,"PROVO, UT",SALT LAKE CITY,UT
84604,770,SALT LAKE CITY,PROVO,UT,Utah,84604,"PROVO, UT",SALT LAKE CITY,UT
84605,770,SALT LAKE CITY,PROVO,UT,Utah,84605,"PROVO, UT",SALT LAKE CITY,UT
84606,770,SALT LAKE CITY,PROVO,UT,Utah,84606,"PROVO, UT",SALT LAKE CITY,UT
84620,770,SALT LAKE CITY,AURORA,UT,Utah,84620,"AURORA, UT",SALT LAKE CITY,UT
84621,770,SALT LAKE CITY,GUNNISON,UT,Utah,84621,"GUNNISON, UT",SALT LAKE CITY,UT
84622,770,SALT LAKE CITY,GUNNISON,UT,Utah,84622,"GUNNISON, UT",SALT LAKE CITY,UT
84623,770,SALT LAKE CITY,MORONI,UT,Utah,84623,"MORONI, UT",SALT LAKE CITY,UT
84624,770,SALT LAKE CITY,DELTA,UT,Utah,84624,"DELTA, UT",SALT LAKE CITY,UT
84626,770,SALT LAKE CITY,ELBERTA,UT,Utah,84626,"ELBERTA, UT",SALT LAKE CITY,UT
84627,770,SALT LAKE CITY,EPHRAIM,UT,Utah,84627,"EPHRAIM, UT",SALT LAKE CITY,UT
84628,770,SALT LAKE CITY,EUREKA,UT,Utah,84628,"EUREKA, UT",SALT LAKE CITY,UT
84629,770,SALT LAKE CITY,FAIRVIEW,UT,Utah,84629,"FAIRVIEW, UT",SALT LAKE CITY,UT
84630,770,SALT LAKE CITY,GUNNISON,UT,Utah,84630,"GUNNISON, UT",SALT LAKE CITY,UT
84631,770,SALT LAKE CITY,FILLMORE,UT,Utah,84631,"FILLMORE, UT",SALT LAKE CITY,UT
84632,770,SALT LAKE CITY,FOUNTAIN GREEN,UT,Utah,84632,"FOUNTAIN GREEN, UT",SALT LAKE CITY,UT
84633,770,SALT LAKE CITY,GOSHEN,UT,Utah,84633,"GOSHEN, UT",SALT LAKE CITY,UT
84634,770,SALT LAKE CITY,GUNNISON,UT,Utah,84634,"GUNNISON, UT",SALT LAKE CITY,UT
84635,770,SALT LAKE CITY,HINCKLEY,UT,Utah,84635,"HINCKLEY, UT",SALT LAKE CITY,UT
84636,770,SALT LAKE CITY,HOLDEN,UT,Utah,84636,"HOLDEN, UT",SALT LAKE CITY,UT
84637,770,SALT LAKE CITY,KANOSH,UT,Utah,84637,"KANOSH, UT",SALT LAKE CITY,UT
84638,770,SALT LAKE CITY,LEAMINGTON,UT,Utah,84638,"LEAMINGTON, UT",SALT LAKE CITY,UT
84639,770,SALT LAKE CITY,LEVAN,UT,Utah,84639,"LEVAN, UT",SALT LAKE CITY,UT
84640,770,SALT LAKE CITY,LYNNDYL,UT,Utah,84640,"LYNNDYL, UT",SALT LAKE CITY,UT
84642,770,SALT LAKE CITY,MANTI,UT,Utah,84642,"MANTI, UT",SALT LAKE CITY,UT
84643,770,SALT LAKE CITY,MAYFIELD,UT,Utah,84643,"MAYFIELD, UT",SALT LAKE CITY,UT
84644,770,SALT LAKE CITY,MEADOW,UT,Utah,84644,"MEADOW, UT",SALT LAKE CITY,UT
84645,770,SALT LAKE CITY,MONA,UT,Utah,84645,"MONA, UT",SALT LAKE CITY,UT
84646,770,SALT LAKE CITY,MORONI,UT,Utah,84646,"MORONI, UT",SALT LAKE CITY,UT
84647,770,SALT LAKE CITY,MOUNT PLEASANT,UT,Utah,84647,"MOUNT PLEASANT, UT",SALT LAKE CITY,UT
98052,819,SEATTLE-TACOMA,REDMOND,WA,Washington,98052,"REDMOND, WA",SEATTLE-TACOMA,WA
98053,819,SEATTLE-TACOMA,REDMOND,WA,Washington,98053,"REDMOND, WA",SEATTLE-TACOMA,WA
98054,819,SEATTLE-TACOMA,,,,98054,,SEATTLE-TACOMA,
98055,819,SEATTLE-TACOMA,RENTON,WA,Washington,98055,"RENTON, WA",SEATTLE-TACOMA,WA
98056,819,SEATTLE-TACOMA,RENTON,WA,Washington,98056,"RENTON, WA",SEATTLE-TACOMA,WA
98057,819,SEATTLE-TACOMA,RENTON,WA,Washington,98057,"RENTON, WA",SEATTLE-TACOMA,WA
98058,819,SEATTLE-TACOMA,RENTON,WA,Washington,98058,"RENTON, WA",SEATTLE-TACOMA,WA
98059,819,SEATTLE-TACOMA,RENTON,WA,Washington,98059,"RENTON, WA",SEATTLE-TACOMA,WA
98061,819,SEATTLE-TACOMA,ROLLINGBAY,WA,Washington,98061,"ROLLINGBAY, WA",SEATTLE-TACOMA,WA
98062,819,SEATTLE-TACOMA,SEAHURST,WA,Washington,98062,"SEAHURST, WA",SEATTLE-TACOMA,WA
98063,819,SEATTLE-TACOMA,FEDERAL WAY,WA,Washington,98063,"FEDERAL WAY, WA",SEATTLE-TACOMA,WA
98064,819,SEATTLE-TACOMA,KENT,WA,Washington,98064,"KENT, WA",SEATTLE-TACOMA,WA
98065,819,SEATTLE-TACOMA,NORTH BEND,WA,Washington,98065,"NORTH BEND, WA",SEATTLE-TACOMA,WA
98068,810,YAKIMA-PASCO-RCHLND-KNNWCK,SNOQUALMIE PASS,WA,Washington,98068,"SNOQUALMIE PASS, WA",YAKIMA-PASCO-RCHLND-KNNWCK,WA
98070,819,SEATTLE-TACOMA,VASHON,WA,Washington,98070,"VASHON, WA",SEATTLE-TACOMA,WA
98071,819,SEATTLE-TACOMA,AUBURN,WA,Washington,98071,"AUBURN, WA",SEATTLE-TACOMA,WA
98072,819,SEATTLE-TACOMA,WOODINVILLE,WA,Washington,98072,"WOODINVILLE, WA",SEATTLE-TACOMA,WA
98073,819,SEATTLE-TACOMA,REDMOND,WA,Washington,98073,"REDMOND, WA",SEATTLE-TACOMA,WA
98074,819,SEATTLE-TACOMA,REDMOND,WA,Washington,98074,"REDMOND, WA",SEATTLE-TACOMA,WA
98075,819,SEATTLE-TACOMA,ISSAQUAH,WA,Washington,98075,"ISSAQUAH, WA",SEATTLE-TACOMA,WA
